|0|1|2
8489|phenols|carboxylic_acid|0.50
8490|phenols|cross-validation_information|0.25
8491|phenols|cycle_count|0.25
8492|phenols|cycle_count_containing_heteroatoms|0.20
8493|phenols|ester|0.50
8494|phenols|ether|0.50
8495|phenols|external_validation|0.25
8496|phenols|Genetic_Algorithm|0.25
8497|phenols|hartree-fock_method|0.25
8498|phenols|heavy_atom_count|0.25
8499|phenols|hydrocarbon|0.50
8500|phenols|in_vitro|0.25
8501|phenols|in_vivo|0.25
8502|phenols|internal_validation|0.25
8503|phenols|ketone|0.50
8504|phenols|linear_QSAR|0.17
8505|phenols|lipinski|0.25
8506|phenols|molar_refractivity|0.25
8507|phenols|Monte_Carlo|0.25
8508|phenols|non-linear_dimensional_QSAR|0.17
8509|phenols|pIC50|0.25
8510|phenols|pKi|0.25
8511|phenols|partition_coefficient|0.25
8512|phenols|phenols|1.00
8513|phenols|pi-electron_computational_method|0.25
8514|phenols|plane_polarized_light_method|0.25
8515|phenols|polar_surface_area_descriptor|0.25
8516|phenols|regression_statistics|0.25
8517|phenols|rotatable_bond_count|0.20
8518|phenols|semi-empirical_quantum_chemistry_method|0.25
8519|phenols|split_validation|0.25
8520|phenols|Machine_learning_algorithm|0.25
8521|phenols|Supervised_Learning|0.20
8522|phenols|three_dimensional_QSAR|0.17
8523|phenols|Trial_and_Error|0.25
8524|phenols|tumor_size|0.25
8525|phenols|two_dimensional_QSAR|0.17
8526|phenols|valence_electron_computational_method|0.25
8527|phenols|y_scrambling|0.25
8528|phenols|zagreb_index|0.25
8529|phenols|Abs.máx(eV)|0.25
8530|phenols|Abs.máx(nM)|0.25
8531|phenols|hydrogen_bond_acceptors_count(using_Lipinski’s_definition)|0.20
8532|phenols|hydrogen_bond_donnors_count(using_Lipinski’s_definition)|0.20
8533|phenols|Atom-type_H_E-State|0.25
8534|phenols|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|0.20
8535|phenols|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|0.20
8536|phenols|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|0.25
8537|phenols|Moreau-Broto_autocorrelation(mass)_descriptors|0.25
8538|phenols|Moreau-Broto_autocorrelation(polarizability)_descriptors|0.25
8539|phenols|Moreau-Broto_autocorrelation(van_der_Waals_volumes)_descriptors|0.25
8540|phenols|Sum_of_atom-type_H_E-State(NH)|0.20
8541|phenols|Sum_of_atom-type_H_E-State(NH2)|0.20
8542|phenols|Sum_of_atom-type_H_E-State(OH)|0.20
8543|phenols|Sum_of_atom-type_H_E-State(SH2)|0.20
8544|phenols|Semi_Supervised_Learning|0.20
8545|phenols|Unsupervised_Learning|0.20
8546|phenols|root|0.33
8547|pi-electron_computational_method|Thing|0.50
8548|pi-electron_computational_method|Algorithm|0.33
8549|pi-electron_computational_method|in_silico|0.25
8550|pi-electron_computational_method|QSAR_descriptor|0.20
8551|pi-electron_computational_method|Inhibitor|0.33
8552|pi-electron_computational_method|Pharmacophoric_Group|0.33
8553|pi-electron_computational_method|Chemical_Descriptor|0.33
8554|pi-electron_computational_method|Pharmacokinetics|0.33
8555|pi-electron_computational_method|Assay_method|0.33
8556|pi-electron_computational_method|Biological_Activity|0.33
8557|pi-electron_computational_method|Diagnosis|0.33
8558|pi-electron_computational_method|Biological_Target|0.33
8559|pi-electron_computational_method|Quantum_Chemistry_Computational_Method|1.00
8560|pi-electron_computational_method|Functional_Group_Descriptor|0.33
8561|pi-electron_computational_method|Publication|0.33
8562|pi-electron_computational_method|Validation|0.33
8563|pi-electron_computational_method|Absorption|0.25
8564|pi-electron_computational_method|AlogP_descriptor|0.25
8565|pi-electron_computational_method|BBB|0.25
8566|pi-electron_computational_method|Charges|0.50
8567|pi-electron_computational_method|Contribution|0.50
8568|pi-electron_computational_method|Dipole|0.50
8569|pi-electron_computational_method|Drug|0.25
8570|pi-electron_computational_method|EC50|0.25
8571|pi-electron_computational_method|Esolv.Water|0.50
8572|pi-electron_computational_method|Excretion|0.25
8573|pi-electron_computational_method|Finger_Prints|0.25
8574|pi-electron_computational_method|FreeE|0.50
8575|pi-electron_computational_method|hydrogen_bond_acceptors_count|0.25
8576|pi-electron_computational_method|hydrogen_bond_donors_count|0.25
8577|pi-electron_computational_method|Highest_Occupied_Molecular_Orbital_Energy|0.25
8578|pi-electron_computational_method|IC50|0.25
8579|pi-electron_computational_method|Lowest_Unoccupied_Molecular_Orbital_Energy|0.25
8580|pi-electron_computational_method|Metabolism|0.25
8581|pi-electron_computational_method|Molecular_mass|0.25
8582|pi-electron_computational_method|Osc.Force|0.50
8583|pi-electron_computational_method|Tissue_Distribution|0.25
8584|pi-electron_computational_method|Toxicity|0.25
8585|pi-electron_computational_method|Transition|0.50
8586|pi-electron_computational_method|ZeroE|0.50
8587|pi-electron_computational_method|ab_initio_quantum_chemistry_computational_method|0.50
8588|pi-electron_computational_method|acidic_group_count|0.25
8589|pi-electron_computational_method|alcohol|0.25
8590|pi-electron_computational_method|aldehyde|0.25
8591|pi-electron_computational_method|amide|0.25
8592|pi-electron_computational_method|amine|0.25
8593|pi-electron_computational_method|aromatic_atom_count|0.25
8594|pi-electron_computational_method|atom_count|0.25
8595|pi-electron_computational_method|atomic_QSAR_descriptor|0.25
8596|pi-electron_computational_method|basic_group_count|0.25
8597|pi-electron_computational_method|benzene|0.25
8598|pi-electron_computational_method|bioassay|0.25
8599|pi-electron_computational_method|bond_count|0.25
8600|pi-electron_computational_method|carboxylic_acid|0.25
8601|pi-electron_computational_method|cross-validation_information|0.25
8602|pi-electron_computational_method|cycle_count|0.25
8603|pi-electron_computational_method|cycle_count_containing_heteroatoms|0.20
8604|pi-electron_computational_method|ester|0.25
8605|pi-electron_computational_method|ether|0.25
8606|pi-electron_computational_method|external_validation|0.25
8607|pi-electron_computational_method|Genetic_Algorithm|0.25
8608|pi-electron_computational_method|hartree-fock_method|0.50
8609|pi-electron_computational_method|heavy_atom_count|0.25
8610|pi-electron_computational_method|hydrocarbon|0.25
8611|pi-electron_computational_method|in_vitro|0.25
8612|pi-electron_computational_method|in_vivo|0.25
8613|pi-electron_computational_method|internal_validation|0.25
8614|pi-electron_computational_method|ketone|0.25
8615|pi-electron_computational_method|linear_QSAR|0.17
8616|pi-electron_computational_method|lipinski|0.25
8617|pi-electron_computational_method|molar_refractivity|0.25
8618|pi-electron_computational_method|Monte_Carlo|0.25
8619|pi-electron_computational_method|non-linear_dimensional_QSAR|0.17
8620|pi-electron_computational_method|pIC50|0.25
8621|pi-electron_computational_method|pKi|0.25
8622|pi-electron_computational_method|partition_coefficient|0.25
8623|pi-electron_computational_method|phenols|0.25
8624|pi-electron_computational_method|pi-electron_computational_method|1.00
8625|pi-electron_computational_method|plane_polarized_light_method|0.25
8626|pi-electron_computational_method|polar_surface_area_descriptor|0.25
8627|pi-electron_computational_method|regression_statistics|0.25
8628|pi-electron_computational_method|rotatable_bond_count|0.20
8629|pi-electron_computational_method|semi-empirical_quantum_chemistry_method|0.50
8630|pi-electron_computational_method|split_validation|0.25
8631|pi-electron_computational_method|Machine_learning_algorithm|0.25
8632|pi-electron_computational_method|Supervised_Learning|0.20
8633|pi-electron_computational_method|three_dimensional_QSAR|0.17
8634|pi-electron_computational_method|Trial_and_Error|0.25
8635|pi-electron_computational_method|tumor_size|0.25
8636|pi-electron_computational_method|two_dimensional_QSAR|0.17
8637|pi-electron_computational_method|valence_electron_computational_method|0.50
8638|pi-electron_computational_method|y_scrambling|0.25
8639|pi-electron_computational_method|zagreb_index|0.25
8640|pi-electron_computational_method|Abs.máx(eV)|0.50
8641|pi-electron_computational_method|Abs.máx(nM)|0.50
8642|pi-electron_computational_method|hydrogen_bond_acceptors_count(using_Lipinski’s_definition)|0.20
8643|pi-electron_computational_method|hydrogen_bond_donnors_count(using_Lipinski’s_definition)|0.20
8644|pi-electron_computational_method|Atom-type_H_E-State|0.25
8645|pi-electron_computational_method|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|0.20
8646|pi-electron_computational_method|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|0.20
8647|pi-electron_computational_method|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|0.25
8648|pi-electron_computational_method|Moreau-Broto_autocorrelation(mass)_descriptors|0.25
8649|pi-electron_computational_method|Moreau-Broto_autocorrelation(polarizability)_descriptors|0.25
8650|pi-electron_computational_method|Moreau-Broto_autocorrelation(van_der_Waals_volumes)_descriptors|0.25
8651|pi-electron_computational_method|Sum_of_atom-type_H_E-State(NH)|0.20
8652|pi-electron_computational_method|Sum_of_atom-type_H_E-State(NH2)|0.20
8653|pi-electron_computational_method|Sum_of_atom-type_H_E-State(OH)|0.20
8654|pi-electron_computational_method|Sum_of_atom-type_H_E-State(SH2)|0.20
8655|pi-electron_computational_method|Semi_Supervised_Learning|0.20
8656|pi-electron_computational_method|Unsupervised_Learning|0.20
8657|pi-electron_computational_method|root|0.33
8658|plane_polarized_light_method|Thing|0.50
8659|plane_polarized_light_method|Algorithm|0.33
8660|plane_polarized_light_method|in_silico|0.25
8661|plane_polarized_light_method|QSAR_descriptor|0.20
8662|plane_polarized_light_method|Inhibitor|0.33
8663|plane_polarized_light_method|Pharmacophoric_Group|0.33
8664|plane_polarized_light_method|Chemical_Descriptor|1.00
8665|plane_polarized_light_method|Pharmacokinetics|0.33
8666|plane_polarized_light_method|Assay_method|0.33
8667|plane_polarized_light_method|Biological_Activity|0.33
8668|plane_polarized_light_method|Diagnosis|0.33
8669|plane_polarized_light_method|Biological_Target|0.33
8670|plane_polarized_light_method|Quantum_Chemistry_Computational_Method|0.33
8671|plane_polarized_light_method|Functional_Group_Descriptor|0.33
8672|plane_polarized_light_method|Publication|0.33
8673|plane_polarized_light_method|Validation|0.33
8674|plane_polarized_light_method|Absorption|0.25
8675|plane_polarized_light_method|AlogP_descriptor|0.50
8676|plane_polarized_light_method|BBB|0.50
8677|plane_polarized_light_method|Charges|0.25
8678|plane_polarized_light_method|Contribution|0.25
8679|plane_polarized_light_method|Dipole|0.25
8680|plane_polarized_light_method|Drug|0.25
8681|plane_polarized_light_method|EC50|0.25
8682|plane_polarized_light_method|Esolv.Water|0.25
8683|plane_polarized_light_method|Excretion|0.25
8684|plane_polarized_light_method|Finger_Prints|0.50
8685|plane_polarized_light_method|FreeE|0.25
8686|plane_polarized_light_method|hydrogen_bond_acceptors_count|0.50
8687|plane_polarized_light_method|hydrogen_bond_donors_count|0.50
8688|plane_polarized_light_method|Highest_Occupied_Molecular_Orbital_Energy|0.50
8689|plane_polarized_light_method|IC50|0.25
8690|plane_polarized_light_method|Lowest_Unoccupied_Molecular_Orbital_Energy|0.50
8691|plane_polarized_light_method|Metabolism|0.25
8692|plane_polarized_light_method|Molecular_mass|0.50
8693|plane_polarized_light_method|Osc.Force|0.25
8694|plane_polarized_light_method|Tissue_Distribution|0.25
8695|plane_polarized_light_method|Toxicity|0.25
8696|plane_polarized_light_method|Transition|0.25
8697|plane_polarized_light_method|ZeroE|0.25
8698|plane_polarized_light_method|ab_initio_quantum_chemistry_computational_method|0.25
8699|plane_polarized_light_method|acidic_group_count|0.50
8700|plane_polarized_light_method|alcohol|0.25
8701|plane_polarized_light_method|aldehyde|0.25
8702|plane_polarized_light_method|amide|0.25
8703|plane_polarized_light_method|amine|0.25
8704|plane_polarized_light_method|aromatic_atom_count|0.50
8705|plane_polarized_light_method|atom_count|0.50
8706|plane_polarized_light_method|atomic_QSAR_descriptor|0.50
8707|plane_polarized_light_method|basic_group_count|0.50
8708|plane_polarized_light_method|benzene|0.25
8709|plane_polarized_light_method|bioassay|0.25
8710|plane_polarized_light_method|bond_count|0.50
8711|plane_polarized_light_method|carboxylic_acid|0.25
8712|plane_polarized_light_method|cross-validation_information|0.25
8713|plane_polarized_light_method|cycle_count|0.50
8714|plane_polarized_light_method|cycle_count_containing_heteroatoms|0.33
8715|plane_polarized_light_method|ester|0.25
8716|plane_polarized_light_method|ether|0.25
8717|plane_polarized_light_method|external_validation|0.25
8718|plane_polarized_light_method|Genetic_Algorithm|0.25
8719|plane_polarized_light_method|hartree-fock_method|0.25
8720|plane_polarized_light_method|heavy_atom_count|0.50
8721|plane_polarized_light_method|hydrocarbon|0.25
8722|plane_polarized_light_method|in_vitro|0.25
8723|plane_polarized_light_method|in_vivo|0.25
8724|plane_polarized_light_method|internal_validation|0.25
8725|plane_polarized_light_method|ketone|0.25
8726|plane_polarized_light_method|linear_QSAR|0.17
8727|plane_polarized_light_method|lipinski|0.50
8728|plane_polarized_light_method|molar_refractivity|0.50
8729|plane_polarized_light_method|Monte_Carlo|0.25
8730|plane_polarized_light_method|non-linear_dimensional_QSAR|0.17
8731|plane_polarized_light_method|pIC50|0.25
8732|plane_polarized_light_method|pKi|0.25
8733|plane_polarized_light_method|partition_coefficient|0.50
8734|plane_polarized_light_method|phenols|0.25
8735|plane_polarized_light_method|pi-electron_computational_method|0.25
8736|plane_polarized_light_method|plane_polarized_light_method|1.00
8737|plane_polarized_light_method|polar_surface_area_descriptor|0.50
8738|plane_polarized_light_method|regression_statistics|0.25
8739|plane_polarized_light_method|rotatable_bond_count|0.33
8740|plane_polarized_light_method|semi-empirical_quantum_chemistry_method|0.25
8741|plane_polarized_light_method|split_validation|0.25
8742|plane_polarized_light_method|Machine_learning_algorithm|0.25
8743|plane_polarized_light_method|Supervised_Learning|0.20
8744|plane_polarized_light_method|three_dimensional_QSAR|0.17
8745|plane_polarized_light_method|Trial_and_Error|0.25
8746|plane_polarized_light_method|tumor_size|0.25
8747|plane_polarized_light_method|two_dimensional_QSAR|0.17
8748|plane_polarized_light_method|valence_electron_computational_method|0.25
8749|plane_polarized_light_method|y_scrambling|0.25
8750|plane_polarized_light_method|zagreb_index|0.50
8751|plane_polarized_light_method|Abs.máx(eV)|0.25
8752|plane_polarized_light_method|Abs.máx(nM)|0.25
8753|plane_polarized_light_method|hydrogen_bond_acceptors_count(using_Lipinski’s_definition)|0.33
8754|plane_polarized_light_method|hydrogen_bond_donnors_count(using_Lipinski’s_definition)|0.33
8755|plane_polarized_light_method|Atom-type_H_E-State|0.50
8756|plane_polarized_light_method|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|0.33
8757|plane_polarized_light_method|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|0.33
8758|plane_polarized_light_method|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|0.50
8759|plane_polarized_light_method|Moreau-Broto_autocorrelation(mass)_descriptors|0.50
8760|plane_polarized_light_method|Moreau-Broto_autocorrelation(polarizability)_descriptors|0.50
8761|plane_polarized_light_method|Moreau-Broto_autocorrelation(van_der_Waals_volumes)_descriptors|0.50
8762|plane_polarized_light_method|Sum_of_atom-type_H_E-State(NH)|0.33
8763|plane_polarized_light_method|Sum_of_atom-type_H_E-State(NH2)|0.33
8764|plane_polarized_light_method|Sum_of_atom-type_H_E-State(OH)|0.33
8765|plane_polarized_light_method|Sum_of_atom-type_H_E-State(SH2)|0.33
8766|plane_polarized_light_method|Semi_Supervised_Learning|0.20
8767|plane_polarized_light_method|Unsupervised_Learning|0.20
8768|plane_polarized_light_method|root|0.33
8769|polar_surface_area_descriptor|Thing|0.50
8770|polar_surface_area_descriptor|Algorithm|0.33
8771|polar_surface_area_descriptor|in_silico|0.25
8772|polar_surface_area_descriptor|QSAR_descriptor|0.20
8773|polar_surface_area_descriptor|Inhibitor|0.33
8774|polar_surface_area_descriptor|Pharmacophoric_Group|0.33
8775|polar_surface_area_descriptor|Chemical_Descriptor|1.00
8776|polar_surface_area_descriptor|Pharmacokinetics|0.33
8777|polar_surface_area_descriptor|Assay_method|0.33
8778|polar_surface_area_descriptor|Biological_Activity|0.33
8779|polar_surface_area_descriptor|Diagnosis|0.33
8780|polar_surface_area_descriptor|Biological_Target|0.33
8781|polar_surface_area_descriptor|Quantum_Chemistry_Computational_Method|0.33
8782|polar_surface_area_descriptor|Functional_Group_Descriptor|0.33
8783|polar_surface_area_descriptor|Publication|0.33
8784|polar_surface_area_descriptor|Validation|0.33
8785|polar_surface_area_descriptor|Absorption|0.25
8786|polar_surface_area_descriptor|AlogP_descriptor|0.50
8787|polar_surface_area_descriptor|BBB|0.50
8788|polar_surface_area_descriptor|Charges|0.25
8789|polar_surface_area_descriptor|Contribution|0.25
8790|polar_surface_area_descriptor|Dipole|0.25
8791|polar_surface_area_descriptor|Drug|0.25
8792|polar_surface_area_descriptor|EC50|0.25
8793|polar_surface_area_descriptor|Esolv.Water|0.25
8794|polar_surface_area_descriptor|Excretion|0.25
8795|polar_surface_area_descriptor|Finger_Prints|0.50
8796|polar_surface_area_descriptor|FreeE|0.25
8797|polar_surface_area_descriptor|hydrogen_bond_acceptors_count|0.50
8798|polar_surface_area_descriptor|hydrogen_bond_donors_count|0.50
8799|polar_surface_area_descriptor|Highest_Occupied_Molecular_Orbital_Energy|0.50
8800|polar_surface_area_descriptor|IC50|0.25
8801|polar_surface_area_descriptor|Lowest_Unoccupied_Molecular_Orbital_Energy|0.50
8802|polar_surface_area_descriptor|Metabolism|0.25
8803|polar_surface_area_descriptor|Molecular_mass|0.50
8804|polar_surface_area_descriptor|Osc.Force|0.25
8805|polar_surface_area_descriptor|Tissue_Distribution|0.25
8806|polar_surface_area_descriptor|Toxicity|0.25
8807|polar_surface_area_descriptor|Transition|0.25
8808|polar_surface_area_descriptor|ZeroE|0.25
8809|polar_surface_area_descriptor|ab_initio_quantum_chemistry_computational_method|0.25
8810|polar_surface_area_descriptor|acidic_group_count|0.50
8811|polar_surface_area_descriptor|alcohol|0.25
8812|polar_surface_area_descriptor|aldehyde|0.25
8813|polar_surface_area_descriptor|amide|0.25
8814|polar_surface_area_descriptor|amine|0.25
8815|polar_surface_area_descriptor|aromatic_atom_count|0.50
8816|polar_surface_area_descriptor|atom_count|0.50
8817|polar_surface_area_descriptor|atomic_QSAR_descriptor|0.50
8818|polar_surface_area_descriptor|basic_group_count|0.50
8819|polar_surface_area_descriptor|benzene|0.25
8820|polar_surface_area_descriptor|bioassay|0.25
8821|polar_surface_area_descriptor|bond_count|0.50
8822|polar_surface_area_descriptor|carboxylic_acid|0.25
8823|polar_surface_area_descriptor|cross-validation_information|0.25
8824|polar_surface_area_descriptor|cycle_count|0.50
8825|polar_surface_area_descriptor|cycle_count_containing_heteroatoms|0.33
8826|polar_surface_area_descriptor|ester|0.25
8827|polar_surface_area_descriptor|ether|0.25
8828|polar_surface_area_descriptor|external_validation|0.25
8829|polar_surface_area_descriptor|Genetic_Algorithm|0.25
8830|polar_surface_area_descriptor|hartree-fock_method|0.25
8831|polar_surface_area_descriptor|heavy_atom_count|0.50
8832|polar_surface_area_descriptor|hydrocarbon|0.25
8833|polar_surface_area_descriptor|in_vitro|0.25
8834|polar_surface_area_descriptor|in_vivo|0.25
8835|polar_surface_area_descriptor|internal_validation|0.25
8836|polar_surface_area_descriptor|ketone|0.25
8837|polar_surface_area_descriptor|linear_QSAR|0.17
8838|polar_surface_area_descriptor|lipinski|0.50
8839|polar_surface_area_descriptor|molar_refractivity|0.50
8840|polar_surface_area_descriptor|Monte_Carlo|0.25
8841|polar_surface_area_descriptor|non-linear_dimensional_QSAR|0.17
8842|polar_surface_area_descriptor|pIC50|0.25
8843|polar_surface_area_descriptor|pKi|0.25
8844|polar_surface_area_descriptor|partition_coefficient|0.50
8845|polar_surface_area_descriptor|phenols|0.25
8846|polar_surface_area_descriptor|pi-electron_computational_method|0.25
8847|polar_surface_area_descriptor|plane_polarized_light_method|0.50
8848|polar_surface_area_descriptor|polar_surface_area_descriptor|1.00
8849|polar_surface_area_descriptor|regression_statistics|0.25
8850|polar_surface_area_descriptor|rotatable_bond_count|0.33
8851|polar_surface_area_descriptor|semi-empirical_quantum_chemistry_method|0.25
8852|polar_surface_area_descriptor|split_validation|0.25
8853|polar_surface_area_descriptor|Machine_learning_algorithm|0.25
8854|polar_surface_area_descriptor|Supervised_Learning|0.20
8855|polar_surface_area_descriptor|three_dimensional_QSAR|0.17
8856|polar_surface_area_descriptor|Trial_and_Error|0.25
8857|polar_surface_area_descriptor|tumor_size|0.25
8858|polar_surface_area_descriptor|two_dimensional_QSAR|0.17
8859|polar_surface_area_descriptor|valence_electron_computational_method|0.25
8860|polar_surface_area_descriptor|y_scrambling|0.25
8861|polar_surface_area_descriptor|zagreb_index|0.50
8862|polar_surface_area_descriptor|Abs.máx(eV)|0.25
8863|polar_surface_area_descriptor|Abs.máx(nM)|0.25
8864|polar_surface_area_descriptor|hydrogen_bond_acceptors_count(using_Lipinski’s_definition)|0.33
8865|polar_surface_area_descriptor|hydrogen_bond_donnors_count(using_Lipinski’s_definition)|0.33
8866|polar_surface_area_descriptor|Atom-type_H_E-State|0.50
8867|polar_surface_area_descriptor|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|0.33
8868|polar_surface_area_descriptor|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|0.33
8869|polar_surface_area_descriptor|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|0.50
8870|polar_surface_area_descriptor|Moreau-Broto_autocorrelation(mass)_descriptors|0.50
8871|polar_surface_area_descriptor|Moreau-Broto_autocorrelation(polarizability)_descriptors|0.50
8872|polar_surface_area_descriptor|Moreau-Broto_autocorrelation(van_der_Waals_volumes)_descriptors|0.50
8873|polar_surface_area_descriptor|Sum_of_atom-type_H_E-State(NH)|0.33
8874|polar_surface_area_descriptor|Sum_of_atom-type_H_E-State(NH2)|0.33
8875|polar_surface_area_descriptor|Sum_of_atom-type_H_E-State(OH)|0.33
8876|polar_surface_area_descriptor|Sum_of_atom-type_H_E-State(SH2)|0.33
8877|polar_surface_area_descriptor|Semi_Supervised_Learning|0.20
8878|polar_surface_area_descriptor|Unsupervised_Learning|0.20
8879|polar_surface_area_descriptor|root|0.33
8880|regression_statistics|Thing|0.50
8881|regression_statistics|Algorithm|0.33
8882|regression_statistics|in_silico|0.25
8883|regression_statistics|QSAR_descriptor|0.20
8884|regression_statistics|Inhibitor|0.33
8885|regression_statistics|Pharmacophoric_Group|0.33
8886|regression_statistics|Chemical_Descriptor|0.33
8887|regression_statistics|Pharmacokinetics|0.33
8888|regression_statistics|Assay_method|0.33
8889|regression_statistics|Biological_Activity|0.33
8890|regression_statistics|Diagnosis|0.33
8891|regression_statistics|Biological_Target|0.33
8892|regression_statistics|Quantum_Chemistry_Computational_Method|0.33
8893|regression_statistics|Functional_Group_Descriptor|0.33
8894|regression_statistics|Publication|0.33
8895|regression_statistics|Validation|1.00
8896|regression_statistics|Absorption|0.25
8897|regression_statistics|AlogP_descriptor|0.25
8898|regression_statistics|BBB|0.25
8899|regression_statistics|Charges|0.25
8900|regression_statistics|Contribution|0.25
8901|regression_statistics|Dipole|0.25
8902|regression_statistics|Drug|0.25
8903|regression_statistics|EC50|0.25
8904|regression_statistics|Esolv.Water|0.25
8905|regression_statistics|Excretion|0.25
8906|regression_statistics|Finger_Prints|0.25
8907|regression_statistics|FreeE|0.25
8908|regression_statistics|hydrogen_bond_acceptors_count|0.25
8909|regression_statistics|hydrogen_bond_donors_count|0.25
8910|regression_statistics|Highest_Occupied_Molecular_Orbital_Energy|0.25
8911|regression_statistics|IC50|0.25
8912|regression_statistics|Lowest_Unoccupied_Molecular_Orbital_Energy|0.25
8913|regression_statistics|Metabolism|0.25
8914|regression_statistics|Molecular_mass|0.25
8915|regression_statistics|Osc.Force|0.25
8916|regression_statistics|Tissue_Distribution|0.25
8917|regression_statistics|Toxicity|0.25
8918|regression_statistics|Transition|0.25
8919|regression_statistics|ZeroE|0.25
8920|regression_statistics|ab_initio_quantum_chemistry_computational_method|0.25
8921|regression_statistics|acidic_group_count|0.25
8922|regression_statistics|alcohol|0.25
8923|regression_statistics|aldehyde|0.25
8924|regression_statistics|amide|0.25
8925|regression_statistics|amine|0.25
8926|regression_statistics|aromatic_atom_count|0.25
8927|regression_statistics|atom_count|0.25
8928|regression_statistics|atomic_QSAR_descriptor|0.25
8929|regression_statistics|basic_group_count|0.25
8930|regression_statistics|benzene|0.25
8931|regression_statistics|bioassay|0.25
8932|regression_statistics|bond_count|0.25
8933|regression_statistics|carboxylic_acid|0.25
8934|regression_statistics|cross-validation_information|0.50
8935|regression_statistics|cycle_count|0.25
8936|regression_statistics|cycle_count_containing_heteroatoms|0.20
8937|regression_statistics|ester|0.25
8938|regression_statistics|ether|0.25
8939|regression_statistics|external_validation|0.50
8940|regression_statistics|Genetic_Algorithm|0.25
8941|regression_statistics|hartree-fock_method|0.25
8942|regression_statistics|heavy_atom_count|0.25
8943|regression_statistics|hydrocarbon|0.25
8944|regression_statistics|in_vitro|0.25
8945|regression_statistics|in_vivo|0.25
8946|regression_statistics|internal_validation|0.50
8947|regression_statistics|ketone|0.25
8948|regression_statistics|linear_QSAR|0.17
8949|regression_statistics|lipinski|0.25
8950|regression_statistics|molar_refractivity|0.25
8951|regression_statistics|Monte_Carlo|0.25
8952|regression_statistics|non-linear_dimensional_QSAR|0.17
8953|regression_statistics|pIC50|0.25
8954|regression_statistics|pKi|0.25
8955|regression_statistics|partition_coefficient|0.25
8956|regression_statistics|phenols|0.25
8957|regression_statistics|pi-electron_computational_method|0.25
8958|regression_statistics|plane_polarized_light_method|0.25
8959|regression_statistics|polar_surface_area_descriptor|0.25
8960|regression_statistics|regression_statistics|1.00
8961|regression_statistics|rotatable_bond_count|0.20
8962|regression_statistics|semi-empirical_quantum_chemistry_method|0.25
8963|regression_statistics|split_validation|0.50
8964|regression_statistics|Machine_learning_algorithm|0.25
8965|regression_statistics|Supervised_Learning|0.20
8966|regression_statistics|three_dimensional_QSAR|0.17
8967|regression_statistics|Trial_and_Error|0.25
8968|regression_statistics|tumor_size|0.25
8969|regression_statistics|two_dimensional_QSAR|0.17
8970|regression_statistics|valence_electron_computational_method|0.25
8971|regression_statistics|y_scrambling|0.50
8972|regression_statistics|zagreb_index|0.25
8973|regression_statistics|Abs.máx(eV)|0.25
8974|regression_statistics|Abs.máx(nM)|0.25
8975|regression_statistics|hydrogen_bond_acceptors_count(using_Lipinski’s_definition)|0.20
8976|regression_statistics|hydrogen_bond_donnors_count(using_Lipinski’s_definition)|0.20
8977|regression_statistics|Atom-type_H_E-State|0.25
8978|regression_statistics|Minimum_E-States_for_(strong)_Hydrogen_Bond_acceptors|0.20
8979|regression_statistics|Minimum_E-States_for_(strong)_Hydrogen_Bond_donors|0.20
8980|regression_statistics|Moreau-Broto_autocorrelation(first_ionization_potential)_descriptors|0.25
8981|regression_statistics|Moreau-Broto_autocorrelation(mass)_descriptors|0.25
8982|regression_statistics|Moreau-Broto_autocorrelation(polarizability)_descriptors|0.25
8983|regression_statistics|Moreau-Broto_autocorrelation(van_der_Waals_volumes)_descriptors|0.25
8984|regression_statistics|Sum_of_atom-type_H_E-State(NH)|0.20
8985|regression_statistics|Sum_of_atom-type_H_E-State(NH2)|0.20
8986|regression_statistics|Sum_of_atom-type_H_E-State(OH)|0.20
8987|regression_statistics|Sum_of_atom-type_H_E-State(SH2)|0.20
8988|regression_statistics|Semi_Supervised_Learning|0.20
8989|regression_statistics|Unsupervised_Learning|0.20
8990|regression_statistics|root|0.33
8991|rotatable_bond_count|Thing|0.33
8992|rotatable_bond_count|Algorithm|0.25
8993|rotatable_bond_count|in_silico|0.20
8994|rotatable_bond_count|QSAR_descriptor|0.17
8995|rotatable_bond_count|Inhibitor|0.25
8996|rotatable_bond_count|Pharmacophoric_Group|0.25
8997|rotatable_bond_count|Chemical_Descriptor|0.50
8998|rotatable_bond_count|Pharmacokinetics|0.25
8999|rotatable_bond_count|Assay_method|0.25
9000|rotatable_bond_count|Biological_Activity|0.25
9001|rotatable_bond_count|Diagnosis|0.25
