molecula|NaaNH|n9FaHRing|SaaNH|NaasN|SRW09|nARing|AATSC1c|n6HRing|JGI4|SaaaC|AATSC1are|n5aHRing|AATSC1pe|AATSC7i|MATS1i|AATSC1i|MATS1c|GATS1are|BIC2|MATS8s|GATS1pe|nFaHRing|RASA|FNSA3|PNSA3|PNSA5|PPSA3|RNCS|RPSA|WPSA3|RPCS|FNSA1|WNSA3|DPSA5|PNSA4|DPSA3|GeomPetitjeanIndex|GRAVp|PNSA2|WNSA4|FPSA1|GeomRadius|GeomDiameter|GRAV|WNSA2|FPSA5|DPSA1|DPSA2|Mor01p|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|Log Po/w MLOGP|Molar refractivity|Veber filter|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Heavy atom count|Molecular Mass|Egan filter|Consensus Log P|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Solubility [Log S (ESOL)] (mg/ml)|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|log P|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Volume|Oscillator Force (max. Transition)|Wavelength (max. Transition) (nm)|Approximated area|Contribution (HOMO-LUMO transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|HOMO-LUMO Energy Difference (Hartree)|Dipole (gas phase)|Gibbs Free Energy|pIC50
47d_a18|0|0|0.0|0|7.03438793|1|-0.006087337|0|0.032916667|0.0|0.003376831|0|0.005144085|0.104380139|-0.272202025|-0.406388629|-0.417659275|0.7640994990000001|0.7430748709999999|-0.002494715|0.741366815|0|0.836999127|-0.06394156|-52.14267013|-71.20388424|12.45251265|64.92967228|0.163000873|10.15469843|58.93717545|0.69814381|-42.52098397|86.29525584|-23.42233034|64.59518279|0.481311892|3304.705347|-1780.097106|-19.1002979|0.30185619|9.940531282|19.16475647|7780.945962999999|-1451.622641|0.018506261|-323.1621908|2549.757058|1255.618298|1.0|1.0|1.0|1.0|4.73|18.0|2.81|3.21|2.6|159.67|1.0|1.0|12.0|39.0|527.66|0.0|2.56|1.83e-06|0.000968|5.23e-06|0.00276|1.0|1.4800000000000003e-09|7.790000000000001e-07|8.08|-1704.061013|-1704.0327519999998|1544.09|0.5820000000000001|398.94|817.06|0.69905|-1703.545539|0.5820000000000001|-0.12844|3.7605|-1703.622959|8.0969
31_a47|0|1|0.0|1|6.842683282|0|-0.00869363|2|0.042906977|1.198626524|-0.007525849|1|-0.006265667|-0.188419195|-0.035190699|-0.076351692|-0.441642572|0.677766155|0.856640117|-0.1978980839999999|0.6463892179999999|1|0.696020038|-0.10715233|-66.4670426|-65.56344002|13.27533898|355.5321928|0.303979962|8.234748813|81.01707367|0.70664003|-41.22978713|80.58054906|-23.31144534|79.74238158|0.4741051329999999|2689.159869|-1049.01504|-14.46018796|0.29335997|8.214180216|15.6194341|6019.5391740000005|-650.7084581|0.024209265|-256.3593656|1484.511202|513.2159236|1.0|1.0|1.0|1.0|3.18|21.0|3.23|4.24|2.0|109.21|0.0|1.0|5.0|29.0|410.83|0.0|2.94|2.56e-05|0.0105|4.03e-05|0.0166|0.0|2.42e-08|9.95e-06|4.2|-1735.435432|-1735.400941|1079.4|0.3264|311.96|508.69|0.69894|-1735.225703|83.0|-0.15143|6.4248|-1735.284957|7.8
12e_a30|0|0|0.0|0|7.412764017000001|2|-0.0077937519999999|2|0.041767677|0.0|0.0043261129999999|1|0.0053380919999999|-0.018475151|-0.089279071|-0.154412059|-0.417089226|0.838579475|0.8246767140000001|0.002248768|0.7933543279999999|0|0.816703705|-0.07914783|-52.50202674|-65.04681137|16.08914569|106.2790684|0.183296295|10.6725953|0.0|0.7071208529999999|-34.82676424|80.10232244|-23.31866823|68.59117243|0.46715936|2920.484542|-1235.889416|-15.46823639|0.292879147|8.069355055|15.14403079|6421.289402|-819.8165288|0.022696477|-274.7836441|1747.776792|704.0353382000001|1.0|0.0|1.0|1.0|4.72|17.0|3.89|2.63|2.51|133.77|0.0|1.0|6.0|31.0|428.51|0.0|2.57|3.59e-06|0.00154|1.19e-05|0.0050799999999999|0.0|1.84e-07|7.87e-05|3.58|-1690.3021629999998|-1690.2687170000002|1201.05|0.2055|245.94|562.76|0.68605|-1690.030824|151.0|-0.1476|5551.0|-1690.092998|7.9431
2_a49|0|0|0.0|1|7.535296702|1|-0.004112807|2|0.038726287|1.999073077|0.004524556|1|0.004580676|-0.170631119|0.032521855|0.055400364|-0.320124905|0.802447754|0.79056501|0.084099874|0.7701578720000001|1|0.81348014|-0.08647612|-44.066695|-40.34672657|5.634353797999999|226.4450566|0.18651986|2.871166625|0.0|0.7154059890000001|-22.45560511|49.26352575|-14.409545199999998|49.7010488|0.454163307|2244.518609|-605.2008985|-7.34284831|0.284594011|5.667936413|10.38394173|4874.364109|-308.399629|0.017498253|-219.534132|845.9544764000001|439.9973344|0.0|1.0|1.0|1.0|3.09|21.0|3.28|3.7|1.88|99.52|0.0|1.0|2.0|25.0|327.38|0.0|2.76|0.000292|0.0955|0.000129|0.0421|0.0|1.51e-07|4.94e-05|1.79|-1046.018455|-1045.981819|941.6|0.2988|227.02|371.96|0.68172|-1045.810794|0.0572|-0.1555099999999999|4.8986|-1045.8595810000002|7.2291
12ag_a36|1|0|3.408828027|0|7.412764017000001|2|-0.008085448|2|0.043848238|0.0|-0.002526241|1|-0.000673716|0.135431487|-0.101303149|-0.217394466|-0.445549431|0.724208473|0.835013502|0.124298337|0.698414933|0|0.7468300940000001|-0.082492792|-52.02834065|-68.21579593|12.70005599|85.84609192|0.253169906|8.009946323|0.0|0.758897371|-32.81436052|80.40643223|-24.55768654|64.72839664|0.481286668|2773.9654530000003|-1227.884327|-15.48857353|0.2411026289999999|7.849377942|15.13240062|5906.879919|-774.4286762999999|0.019328689|-326.5740008|1617.984688|595.8790650000001|1.0|0.0|1.0|0.0|4.72|17.0|3.13|2.44|2.4|123.71|0.0|1.0|5.0|30.0|399.42|0.0|2.15|0.000129|0.0515|6.96e-05|0.0278|0.0|1.4e-07|5.58e-05|3.41|-1332.185403|-1332.151245|1112.68|0.4286|318.79|507.72|0.7024699999999999|-1331.9454449999998|0.0191|-0.15227|5.4459|-1332.003616|7.7696
8h_a8|1|0|2.975382653|1|7.05012252|0|-0.010324979|0|0.046205674|0.0|-0.007796225|1|-0.007036544|0.021094825|0.09830823|0.254819201|-0.53822084|0.578166105|0.6971223040000001|0.111824921|0.56916135|0|0.602405134|-0.122706004|-72.14530885|-66.4523265|6.58499063|316.4918269|0.397594866|3.871662077|53.78973456|0.918315905|-42.41801879|70.94463092|-28.69532281|78.73029948|0.451435543|2623.688756|-1262.594204|-16.87148841|0.081684095|7.453557203|13.58738632|5956.417906000001|-742.3454901|0.00764059|-491.8998117|1374.901814|485.8626377000001|0.0|0.0|0.0|0.0|3.11|23.0|4.69|4.72|4.11|105.27|0.0|1.0|4.0|29.0|391.37|0.0|4.01|6.11e-06|0.0023899999999999|1.01e-05|0.00395|0.0|1.13e-08|4.43e-06|7.71|-1361.651799|-1361.618499|1029.51|0.3011|258.25|480.09|0.69844|-1361.455676|272.0|-0.15475|3.4779|-1361.5113789999998|4.9359
14d_a23|0|1|0.0|2|7.423568444|0|-0.005343003|2|0.043538647|0.758207139|0.01269616|2|0.01180744|0.059486662|-0.074441567|-0.136106024|-0.4483522929999999|0.725800261|0.772008792|0.006563565|0.6906097959999999|1|0.921694462|-0.053736319|-35.40917327|-51.58357156|12.25371621|39.26987634|0.078305538|8.074501042|83.40396369|0.790346608|-23.33262837|61.49227899|-21.66510006|47.66288948|0.454495683|2878.955374|-1083.255003|-14.27606695|0.209653392|7.832720777|14.358677900000002|6459.554383|-713.8033475|0.015037275|-382.6437544|1370.607518|666.0036144999999|0.0|0.0|1.0|1.0|3.52|26.0|3.88|4.33|3.24|125.25|0.0|1.0|5.0|31.0|425.51|0.0|3.8|1.43e-06|0.000608|5.61e-06|0.0023899999999999|0.0|1.65e-08|7.03e-06|3.79|-1669.24571|-1669.224874|1186.17|0.3807|336.18|554.84|8.1555|-1668.983743|336.18|-0.14894|5.6156|-1669.045136|8.4001
6a_a31|1|0|3.3855253210000003|0|7.703007682000001|1|-0.01694403|0|0.0357275129999999|0.0|-0.013930701|2|-0.010591881|0.1533239019999999|0.0006473469999999|0.001117583|-0.568500407|0.848282918|0.784022685|-0.07385392|0.803505125|0|0.57216168|-0.132158278|-77.60012959|-74.23718620000001|20.08876284|157.9971748|0.42783832|11.79563339|98.49408082|0.6927462990000001|-45.56491046|92.52963742|-26.51328079|97.68889243|0.478330896|2713.694431|-1113.557793|-15.56795422|0.307253701|7.516549303|14.408653400000002|5908.282843|-653.8540772999999|0.031153284|-226.3518866|1607.453976|479.200937|1.0|1.0|1.0|1.0|3.42|22.0|4.68|3.69|1.13|104.73|0.0|1.0|4.0|28.0|390.42|0.0|2.96|6.09e-06|0.00238|4.55e-05|0.0178|0.0|1.11e-07|4.3200000000000007e-05|4.03|-1613.34153|-1613.295461|1028.95|0.6404|349.96|447.66|0.70416|-1613.1416|0.6404|-0.1428|7.7514|-1613.198178|5.9586
25_a12|0|0|0.0|0|0.0|0|-0.004103693|2|0.038787879|2.050456822|0.000864238|0|0.001783739|-0.141917694|-0.0542354559999999|-0.0861945369999999|-0.4288076329999999|0.8472746290000001|0.638255008|-0.2430098439999999|0.806844014|1|0.947937175|-0.054734834|-28.517955|-41.75851719|2.580489093|37.96125329|0.052062825|1.3444869730000002|0.0|0.917298637|-14.85843094|44.42528172|-17.31450713|31.09844409|0.448858246|2067.69985|-709.8947922|-9.021208163|0.082701363|5.34703037|9.70173342|4329.321091|-369.8695347|0.005118351|-434.8420476|773.8971409|430.4348528|1.0|1.0|1.0|1.0|2.81|22.0|4.7|5.35|3.2|99.48|0.0|1.0|3.0|24.0|311.38|0.0|4.29|5.19e-06|0.00162|5.63e-06|0.00175|0.0|1.6399999999999995e-09|5.12e-07|4.73|-974.6569575|-974.6328337|945.73|0.4483|290.68|442.64|0.69029|-974.458128|0.1897|-0.14303|1.2494|-974.508059|7.6576
12b_a50|0|1|0.0|2|7.927685046000001|1|-0.002929899|1|0.034845679|2.112397566|0.01164808|2|0.011790103|-0.139522815|-0.168032508|-0.291865836|-0.246831987|0.699597776|0.804535572|0.009081884|0.660148928|1|0.925916085|-0.045602469|-22.92589265|-33.25880166|10.80329197|8.07905572|0.074083915|5.43117764|86.49656508|0.5731907470000001|-11.52561607|47.12729492|-11.93905701|33.72918462|0.430791247|2224.116359|-465.6232233|-6.002164865|0.4268092529999999|5.7232816060000005|10.05480253|4672.843578|-234.0844297|0.027586169|-73.59089223|812.3355548|388.171611|1.0|1.0|1.0|1.0|3.31|20.0|2.59|3.42|2.02|94.69|0.0|2.0|2.0|24.0|313.36|0.0|2.59|0.000685|215.0|0.000144|45.0|0.0|3.22e-06|0.00101|2.47|-1006.664619|-1006.641541|909.8|0.2425|263.3|401.64|0.6581|-1006.501585|0.0777|-0.16451|4.0567|-1006.550688|5.3242
18b_a30|0|0|0.0|0|7.412764017000001|2|-0.006947027|2|0.041767677|0.0|0.003099827|1|0.0036417359999999|-0.072825879|-0.049287858|-0.090115975|-0.45633339|0.80330079|0.822401103|0.022695194|0.760234689|0|0.869340364|-0.078751666|-52.09100293|-63.07862164|13.14992762|77.65678625|0.130659636|8.698138813|0.0|0.759715688|-34.45606603|75.30642440000001|-23.96987622|65.24093056|0.424912258|2915.383182|-1198.493811|-15.85509189|0.240284312|7.513189589|13.0644231|6387.715069|-792.7545943|0.0184861069999999|-343.5825913|1577.555697|666.0036144999999|1.0|0.0|1.0|0.0|4.78|17.0|3.87|2.49|2.17|131.99|0.0|1.0|5.0|31.0|423.49|0.0|2.42|3.23e-06|0.00137|1.57e-05|0.0066599999999999|0.0|2e-07|8.47e-05|3.64|-1668.034279|-1667.995173|1178.08|0.3576|351.66|563.55|0.67715|-1667.788575|0.3576|-0.14385|4.8198|-1667.849173|7.6003
21_a4|0|0|0.0|1|7.535296702|1|-0.003068098|1|0.042924837|0.0|0.012362563|1|0.012094249|0.030586117|-0.063064908|-0.099702401|-0.228430899|0.6952936|0.777866961|0.090847781|0.674434042|0|0.932146735|-0.0571545999999999|-28.99048719|-38.7880598|10.23237244|63.37635587|0.067853265|5.190159022|66.03320922|0.7231676229999999|-14.70482428|47.69702403|-14.54552243|39.22285963|0.401240904|2045.488184|-581.8208971|-7.377915035|0.276832377|5.961506745|9.956436217|4277.396118|-295.1166014|0.017563978|-226.3943104|804.5450027|387.240586|1.0|1.0|1.0|1.0|3.37|17.0|3.7|3.85|2.32|91.59|0.0|2.0|3.0|23.0|303.36|0.0|3.23|0.000133|0.0403|6.51e-05|0.0197|0.0|1.16e-06|0.000352|3.31|-973.5683008|-973.5481197|916.76|0.2016|240.17|446.0|0.66476|-973.400097|0.1457|-0.16632|2.0282|-973.449892|6.9172
20_a31|1|1|3.3852303|0|7.765993078999999|0|-0.009722467|0|0.03995614|2.114008068|-0.003484915|3|-0.001662219|-0.023477148|-0.0852122769999999|-0.1534110109999999|-0.594513619|0.788133615|0.8602874540000001|0.028036914|0.7507116140000001|1|0.7954270659999999|-0.085849869|-53.79798102|-69.0542431|12.1160662|64.42171513|0.2045729339999999|7.592555532|75.10345696|0.710707042|-33.71260536|81.35171021|-21.01650877|65.91404723|0.464597945|2576.1287230000003|-966.7594033|-13.1700345|0.289292958|8.289864307|15.48343758|5678.167489|-605.8215871|0.019624081|-264.0799235|1360.278351|557.1050635|1.0|1.0|1.0|1.0|3.46|19.0|6.49|4.38|1.1|110.47|1.0|1.0|7.0|27.0|397.52|1.0|3.6|1.24e-06|0.000493|3.66e-05|0.0146|0.0|2.23e-08|8.86e-06|4.78|-1880.768349|-1880.734655|1113.19|0.2011|350.43|560.67|0.7036600000000001|-1880.538664|0.2011|-0.1483|3.7403|-1880.599777|8.0862
12k_a36|1|0|3.483171769|0|7.412764017000001|2|-0.0071232019999999|2|0.039061728|0.0|0.002782748|1|0.003724542|0.163804836|-0.095253274|-0.1619981409999999|-0.4373676689999999|0.90500247|0.811903388|-0.09344781|0.856135378|0|0.8427704640000001|-0.075717305|-49.87227128|-67.14870046|11.90012613|46.79001927|0.157229536|7.838185977999999|0.0|0.7806817009999999|-32.84907515|78.24529096|-24.86988906|61.7723974|0.478908312|2792.202559|-1342.974009|-16.38090333|0.219318299|7.241602627000001|13.89698356|6027.033337|-884.5687799000001|0.016847116|-369.7499256|1720.258086|698.847203|1.0|0.0|1.0|0.0|4.89|17.0|3.62|2.42|2.38|133.84|0.0|1.0|6.0|31.0|407.47|0.0|2.37|2.6e-05|0.0106|2.82e-05|0.0115|0.0|9.66e-08|3.94e-05|3.83|-1310.3453949999998|-1310.312649|1186.08|0.3116|245.37|530.51|0.70031|-1310.072976|0.0908|-0.15053|5.7818|-1310.134752|7.8539
4_a47|0|0|0.0|0|0.0|0|-0.008204735|2|0.038479532|1.42341819|-0.007295208|0|-0.006506051|-0.247195952|-0.017555555|-0.027355932|-0.462831711|0.893350891|0.783871003|-0.095209424|0.8124901999999999|1|0.874200878|-0.07804769|-42.46254967|-50.35610033|4.22896799|96.20929041|0.1257991219999999|2.300808176|0.0|0.806604393|-23.10213311|57.78603076|-19.18327632|46.69151766|0.402148382|2306.463316|-805.6976052|-10.43683449|0.193395607|6.468023748999999|10.818777699999998|5254.939281|-438.3470487|0.013656479|-333.62177030000004|998.8757964|471.7712484|1.0|1.0|1.0|1.0|2.75|22.0|4.83|5.71|3.1|106.52|0.0|1.0|3.0|26.0|361.82|0.0|4.32|1.21e-06|0.0004379999999999|2.31e-06|0.0008359999999999|0.0|1.61e-09|5.81e-07|4.44|-1509.453558|-1509.4201369999998|988.42|0.2304|214.85|432.89|0.69157|-1509.262887|0.2221|-0.1547|4.2607|-1509.3147789999998|7.5
3l_a32|1|1|3.672194822|0|7.773594467000001|1|-0.0054004|0|0.035643275|2.259257465|0.0016954029999999|3|0.002942329|-0.068876714|-0.04980249|-0.087213805|-0.524711546|0.820540279|0.751853889|-0.136589369|0.776480242|1|0.8855584879999999|-0.069304303|-40.30321333|-51.41835077|7.120934925|61.72183119|0.114441512|4.141107366|0.0|0.788236719|-23.43792428|58.10243176|-16.76685351|47.42414825|0.453630671|2453.759435|-771.2752615|-9.750593329|0.211763281|6.414825717|11.74082324|5429.531532999999|-448.5272931|0.011493763|-335.2422712|978.4817724|565.7000781|1.0|0.0|1.0|1.0|3.58|19.0|7.34|6.17|2.64|110.16|0.0|1.0|3.0|26.0|380.53|1.0|5.04|2.52e-08|9.59e-06|9.7e-07|0.0003689999999999|0.0|3.16e-08|1.2e-05|4.21|-1789.475625|-1789.4501510000002|1062.47|0.2876|351.04|468.81|0.70282|-1789.242839|0.2876|-0.14664|3.3955|-1789.298086|7.9208
2_a1|0|0|0.0|1|7.535296702|1|-0.004621682|1|0.0409444439999999|0.0|0.001576763|1|0.003205156|-0.237981258|-0.145015842|-0.326716897|-0.422863867|0.571324013|0.795932678|0.079586368|0.5574897879999999|0|0.808210065|-0.0622285999999999|-28.32386891|-35.17029414|5.135384136|6.281701359|0.191789935|2.337413146|84.54541681|0.6944040029999999|-12.89184641|43.24570924|-12.05838656|33.45925305|0.39830426|1884.85038|-422.0435297|-5.488475744|0.305595997|5.2823820260000005|8.779158091000001|3920.383175|-192.096651|0.017741989|-176.9692239|607.7780769999999|299.6692382|1.0|1.0|1.0|1.0|2.91|17.0|4.0|4.12|2.49|79.77|0.0|1.0|2.0|21.0|279.31|0.0|3.21|0.000871|243.0|0.000167|0.0466|0.0|6.64e-07|0.000185|3.31|-920.2093796|-920.184721|807.98|0.2991|303.31|355.79|0.7007899999999999|-920.078239|0.2991|-0.1686|3.5853|-920.123726|5.2366
1b_a5|1|0|2.881451247|0|6.605297921|0|-0.00279809|2|0.0248765429999999|0.0|0.003886035|1|0.003708988|-0.220946861|0.019611905|0.045204303|-0.231956531|0.567806811|0.759794937|0.122747292|0.558485747|0|0.808828623|-0.07823203|-39.38248661|-38.87394276|5.438378717999999|168.30518769999998|0.191171377|2.737713392|0.769931305|0.7324812509999999|-19.82538668|48.55415504|-15.75970652|44.82086533|0.474445758|2171.716467|-583.1091414|-7.933533473|0.267518749|6.11909445|11.64312636|4577.125071|-293.5407385|0.019229427|-234.0649914|796.0738116|357.34245360000006|1.0|1.0|1.0|1.0|2.75|23.0|4.88|4.76|2.29|90.44|0.0|1.0|3.0|24.0|316.33|0.0|3.38|0.000106|0.0336|4.970000000000001e-05|0.0157|0.0|4.99e-09|1.58e-06|3.1|-1050.538976|-1050.506509|892.61|0.3101|258.89|388.58|0.43728|-1050.413506|87.0|-0.1892|2891.0|-1050.462425|7.2291
14a_a3|0|0|0.0|0|6.823286122000001|0|-0.009312773|3|0.043464052|1.772745969|-0.00603969|1|-0.004161699|-0.267665193|-0.050943323|-0.094863591|-0.582572884|0.882394075|0.7574238740000001|0.164994144|0.8255789570000001|1|0.790894937|-0.091731577|-45.12132248|-46.53709886|6.904918591|256.5548327|0.209105063|3.396421044|83.70773843|0.7608768779999999|-22.1944701|55.84414456|-18.09776067|52.02624107|0.481997259|2160.698862|-651.519384|-8.902004327|0.239123122|5.308770254|10.24853699|4716.423352000001|-320.4721558|0.0189212089999999|-256.6424807|856.2743893999999|358.3503513|0.0|1.0|1.0|1.0|3.27|21.0|4.28|3.71|1.04|93.25|0.0|1.0|2.0|23.0|319.38|0.0|2.76|3.54e-05|0.0113|0.000103|0.0327|0.0|1.28e-07|4.08e-05|2.44|-1327.513792|-1327.485188|822.33|0.4524|383.1|373.85|0.69708|-1327.354384|0.4524|-0.1321|3.5358|-1327.403067|7.5229
11d_a31|1|0|3.39688681|0|7.765993078999999|1|-0.017317263|0|0.0388738739999999|0.0|-0.009496378|2|-0.006496772|0.026806221|-0.096447723|-0.153894316|-0.574318121|0.819298311|0.822077662|-0.057505249|0.78396996|0|0.585212816|-0.134031221|-82.05480081|-82.06512842|21.07078977|296.2476128|0.414787184|12.89967697|91.25756269|0.6817705409999999|-50.23449218|98.8237718|-24.97634343|103.1255906|0.4816588089999999|2532.447962|-1148.911798|-15.29068277|0.318229459|7.885647873|15.21323794|5420.356537|-703.3714074|0.027374162|-222.5622569|1685.188386|505.4234462|1.0|1.0|1.0|1.0|3.6|16.0|5.43|4.03|1.26|102.13|0.0|1.0|7.0|27.0|385.44|0.0|3.34|3.33e-06|0.00128|6.26e-05|0.0241|0.0|5.83e-07|0.000225|4.87|-1598.7152199999998|-1598.671315|1077.69|0.2642|326.2|551.86|703.0|-1598.4848980000002|0.2642|-0.15822|3.1919|-1598.546288|7.5229
12bh_a36|1|0|3.50075137|0|7.412764017000001|2|-0.006687484|2|0.044197531|0.0|0.003676818|1|0.0045625|0.0016901289999999|-0.101854847|-0.169994208|-0.43574839|0.902377067|0.78699829|-0.211972014|0.857993338|0|0.833491953|-0.070687668|-47.04367494|-66.28126709|11.73109101|83.08294358|0.166508047|7.807212275|0.0|0.783294222|-31.30825225|76.46867897|-23.6718811|58.77476595|0.482052584|2773.193279|-1325.625342|-15.75398235|0.216705778|7.545637217999999|14.56834609|5957.443236|-882.2230117|0.015307571|-377.0728785|1692.3721690000002|729.1873176|1.0|0.0|1.0|0.0|4.95|17.0|3.76|2.5|2.45|133.68|0.0|1.0|5.0|31.0|409.49|0.0|2.42|2.8600000000000004e-05|0.0117|2.5e-05|0.0102|0.0|4.55e-08|1.86e-05|3.79|-1311.589612|-1311.558898|1208.61|0.4386|319.46|575.23|0.7039|-1311.293683|11.0|-0.14915|5.8338|-1311.356102|7.8539
14a_a23|0|1|0.0|2|7.423568444|0|-0.0056795759999999|2|0.042992424|0.757767133|0.012219066|2|0.011363191|0.083206288|-0.073893976|-0.137733142|-0.446724057|0.72792508|0.7556436440000001|0.114693804|0.6888154959999999|1|0.918677038|-0.055677662|-35.20994211|-50.79675604|12.33442989|38.57988954|0.081322962|7.800158102999999|80.54176247|0.7807587890000001|-22.26638099|61.36268093|-21.61564087|47.54437201|0.462434482|2816.527785|-1015.935121|-13.66949407|0.219241211|7.668841725|14.2658736|6269.28943|-642.4662212000001|0.016707951|-355.0975547|1301.215093|601.8533922|1.0|0.0|1.0|1.0|3.41|26.0|3.36|4.02|3.03|120.28|0.0|1.0|5.0|30.0|411.48|0.0|3.37|3.38e-06|0.00139|1.1e-05|0.0045299999999999|0.0|3.92e-08|1.6100000000000002e-05|3.47|-1629.928331|-1629.90669|1134.02|0.3764|334.02|516.58|0.6289100000000001|-1629.690316|0.3764|-0.15002|5.8775|-1629.748476|8.5498
5_a27|0|0|0.0|2|6.823286122000001|0|-0.0063562359999999|2|0.048947368|1.271687295|0.00991794|1|0.010329671|-0.250776983|-0.2030237389999999|-0.341622797|-0.4982037479999999|0.639413469|0.760083119|0.180356685|0.614205449|1|0.8531787759999999|-0.055979434|-29.50048722|-44.83538435|8.936508815|10.48961936|0.146821224|4.709432444|56.35994804|0.741481472|-15.54640123|53.51978325|-16.01263727|38.43699603|0.439066197|2273.906133|-672.5307653|-8.438466859|0.258518528|6.160679036|10.98289851|4943.51602|-354.41560810000004|0.016479312|-254.5156507|907.0095354|424.8821143|0.0|0.0|0.0|1.0|3.07|21.0|2.94|2.8|2.66|97.55|0.0|1.0|2.0|25.0|331.37|0.0|2.82|0.000248|0.0821|9.78e-05|0.0324|0.0|6.04e-07|0.0002|4.9|-1083.143246|-1083.124207|955.22|0.2448|302.48|463.87|0.64548|-1082.967639|0.2448|-0.16952|2.3781|-1083.019748|8.5229
19d_a38|1|0|3.314284769|0|7.412764017000001|2|-0.0120676969999999|2|0.04572104|0.0|-0.011156837|1|-0.00835812|0.041924146|-0.060668296|-0.128079012|-0.529632789|0.7581164340000001|0.853092207|0.111104525|0.730686013|0|0.63167949|-0.116424545|-74.84120843|-80.2776536|15.53007152|158.6487879|0.36832051|9.98319831|115.6739235|0.7494816990000001|-48.11018574|94.84426896|-28.24584108|90.37127996|0.478151237|3055.168373|-1525.275418|-18.15727844|0.250518301|7.056031803|13.52121974|6934.7619620000005|-980.493036|0.022660131|-320.7487188|2035.106956|686.8472757999999|0.0|0.0|1.0|0.0|4.91|17.0|2.34|1.65|1.65|133.79|0.0|1.0|6.0|33.0|444.46|0.0|1.94|0.000134|0.0594|0.0002399999999999|107.0|0.0|3.94e-07|0.000175|4.13|-1500.898316|-1500.850957|1171.77|0.3167|230.58|517.77|0.6957800000000001|-1500.621723|0.0699|-0.15054|7.9959|-1500.683599|7.9586
12p_a30|0|0|0.0|0|7.412764017000001|2|-0.0063403159999999|2|0.040899471|0.0|0.005613018|1|0.005965451|-0.109773594|-0.053644471|-0.09353607|-0.456474815|0.8414737059999999|0.7867133140000001|-0.051402518|0.7991060659999999|0|0.843381594|-0.074356395|-47.54197452|-60.65858419|9.659715461|75.21136863|0.156618406|6.176226649|0.0|0.8199554720000001|-30.39737673|68.98315679|-23.33022469|57.20168999|0.469983155|2783.628159|-1213.171684|-14.91687369|0.180044528|7.392482526|13.94763694|6166.812731|-775.6774321|0.0130197619999999|-409.146112|1479.558007|686.039456|1.0|0.0|1.0|0.0|4.76|17.0|4.35|2.93|3.04|132.24|0.0|1.0|5.0|30.0|412.51|0.0|2.91|2.21e-06|0.0009119999999999|7.05e-06|0.00291|0.0|9.75e-08|4.02e-05|4.14|-1615.094336|-1615.0623480000002|1167.16|0.1768|238.79|526.91|0.68561|-1614.830085|0.1527|-0.14823|4.0456|-1614.890598|7.7721
47s_a18|0|0|0.0|0|7.03438793|1|-0.0054038509999999|0|0.035632184|0.0|0.002573931|0|0.003686393|-0.040169986|-0.168728915|-0.252119673|-0.46304239|0.724028067|0.712629555|0.0109557919999999|0.716761234|0|0.84543779|-0.070258863|-53.18668656|-61.36410696|6.394119331000001|10.92659868|0.15456221|4.840414512|51.05656345|0.820470855|-40.26287221|69.29837549|-22.79238258|59.58080589|0.4740142|2992.734821|-1595.466781|-17.25406952|0.179529145|9.811856136|18.65422248|6968.705069|-1207.784866|0.010481057|-485.1995077|1944.574596|1093.725912|1.0|1.0|1.0|1.0|4.41|18.0|4.06|3.93|3.33|149.34|0.0|1.0|10.0|36.0|482.62|0.0|3.19|1.12e-06|0.000539|3.53e-06|0.0017|0.0|3.8199999999999997e-10|1.84e-07|8.41|-1534.196027|-1534.174077|1435.42|0.5203|385.29|736.36|0.6926800000000001|-1533.737579|0.5203|-0.13195|2.3134|-1533.809351|6.2104
7b_a8|1|0|3.213855584|1|7.535296702|1|-0.009659873|1|0.040873016|0.0|0.002074537|1|0.003191529|-0.039357491|-0.021509048|-0.035044152|-0.415894017|0.710658316|0.7812177770000001|0.048462902|0.677544268|0|0.7223476129999999|-0.101439013|-60.75943432|-59.93853201|19.86678613|145.0783004|0.277652387|11.89970852|75.93423425|0.753935657|-36.39338307|73.70461365|-24.75721974|80.62622045|0.4787988|2776.185773|-1138.832108|-14.82895606|0.246064343|7.698000901|14.76972982|6185.0105140000005|-682.1319788|0.022982731|-304.2022276|1510.516312|545.9267515|0.0|0.0|1.0|1.0|3.49|23.0|4.48|3.8|2.23|110.8|0.0|1.0|3.0|30.0|396.4|0.0|3.5|5.64e-06|0.00224|1.14e-05|0.00454|0.0|2.25e-08|8.94e-06|5.51|-1330.622441|-1330.595067|1067.73|0.2517|269.85|506.21|0.7025100000000001|-1330.392289|139.0|-0.13639|9.9463|-1330.448193|4.8687
