molecula|SMR_VSA3|MID_N|BIC1|AMID_N|SssNH|PEOE_VSA3|Xch-6dv|AXp-6dv|AXp-5d|EState_VSA4|PEOE_VSA10|AATS3p|SpMax_A|SaasN|SpMAD_Dt|AXp-4d|AXp-6d|Xch-5dv|JGI4|BalabanJ|FilterItLogS|MINaaCH|JGI3|VSA_EState4|NssNH|JGI5|AATS3v|MATS3v|SlogP_VSA8|SpDiam_A|SlogP_VSA10|SaaN|SMR_VSA9|AETA_beta_ns_d|AXp-3d|VSA_EState2|AATS1i|VSA_EState1|Xch-7dv|GATS2i|MOMI-Z|FNSA3|FNSA4|RNCS|FPSA3|FNSA5|PBF|PPSA3|RPCS|DPSA4|DPSA5|GeomRadius|PNSA5|MOMI-Y|GeomShapeIndex|TPSA_x|GRAV|TASA|PNSA4|Mor01se|WPSA3|DPSA3|FNSA2|GeomDiameter|GeomPetitjeanIndex|MOMI-X|RASA|WPSA1|PNSA1|Mor01p|Mor01v|GRAVp|RPSA|PNSA3|WNSA1|WNSA5|DPSA1|WNSA4|WNSA3|Mor01m|Num. of Rotatable bonds|CYP2D6 inhibitor|Synthetic Accessibility|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|molar_refractivity|Log Po/w iLOGP|Molecular Mass|TPSA_y|Solubility [Log S (SILICOS-IT)] (mg/ml)|heavy_atom_count|Log Po/w MLOGP|Log Po/w WLOGP|Fraction Csp3|hydrogen_bond_don0rs_count (using_Lipinski’s_definition)|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|CYP3A4 inhibitor|Log S (SILICOS-IT)|Consensus Log P|Log Kp (cm/s)|Solubility [Log S (Ali)] (mol/l)|P-gp substrate|Log S (Ali)|Veber filter|hydrogen_bond_acceptors_count (using_Lipinski’s_definition)|Solubility [Log S (ESOL)] (mg/ml)|Log S (ESOL)|Log Po/w XLOGP3|Solubility [Log S (ESOL)] (mol/l)|CYP1A2 inhibitor|Leadlikeness|Bioavailability Score|CYP2C19 inhibitor|Egan filter|CYP2C9 inhibitor|Brenk|BBB|Ghose filter|PAINS|log P|Lowest_Unoccupied_Molecular_Orbital_Energy|Area (grid)|HOMO-LUMO Energy Difference (Hartree)|Total Energy (water) (Hartree)|Oscillator Force (max. Transition)|E solv. Water  (Hartree)|Total Energy (gas phase) (Hartree)|Absorption Energy (HOMO-LUMO transition) (eV)|Gibbs Free Energy|Volume|Contribuition (max. transition)|Highest_Occupied_Molecular_Orbital_Energy|Oscillator Force (HOMO-LUMO transition)|Approximated area|Dipole (water)|Dipole (gas phase)|Contribution (HOMO-LUMO transition)|Wavelength (HOMO-LUMO transition) (nm)|Absorption Energy (max. Transition) (eV)|Wavelength (max. Transition) (nm)|Zero Point Energy|IC50|pIC50
19b_a38|25.38663948|14.60365271|0.661060193|0.471085571|6.102862782000001|23.74119187|0.15746198|0.010446397|0.071127027|5.57310453|23.79738154|1.45018871|2.483220901|0.0|21.903222600000003|0.111380288|0.045160634|0.061284183|0.044392765|1.239652645|-6.210612971000001|1.385459126|0.036564626|6.453247351|2|0.020678295|210.6564933|-0.060899804|16.96096052|4.86411098|14.46821637|9.11100143|11.38785599|0.048387097|0.1790550769999999|16.67138855|151.5397617|27.74123424|0.194272953|1.097325073|2436.66785|-0.086013549|-0.041606241|120.3048789|0.0224393089999999|-0.11557289|0.336505882|13.92699891|0.0|33.99385836|84.49751102|7.159317935|-71.73053105|6063.027290999999|0.91919733|168.00390359999997|6518.872269|452.6479704|-25.82299118|1273.65864|8.643817972|67.31146923|-2.0803120280000003|13.74014387|0.478948837|8144.679697|0.7293105670000001|92.58994636|471.4701021000001|593.6088758|555.2775682999999|2897.652112|0.270689433|-53.38447032|292.6188024|-44.51968852|-322.28833010000005|-16.02708787|-33.13317155|591.4200396000001|5.0|0.0|4.82|17.0|3.55|125.65|2.37|419.43|81.23|3.19e-05|31.0|2.78|3.11|0.14|3.0|7.599999999999999e-08|0.0238|0.0|-7.12|2.94|-6.81|5.68e-05|1.0|-4.25|0.0|5.0|0.0196|-4.33|2.88|4.67e-05|1.0|1.0|0.55|1.0|0.0|1.0|0.0|0.0|0.0|0.0|3.66|-0.05031|646.81|-0.15414|-1431.414099|0.4634|0.03336932|-1431.38073|3.7509|-1431.2418630000002|1111.29|0.38952|-0.20445|0.1945|485.64|6.3396|5.5253|0.69411|330.55|5.363|231.18|-1431.18309|0.012|7.9172
19c_a38|25.38663948|16.34647589|0.676924097|0.5108273720000001|6.353084152|19.35077682|0.15746198|0.010584383|0.071736594|11.2604908|17.9801607|1.503021051|2.482963186|0.0|22.11509713|0.111514779|0.045476575|0.061284183|0.04508642|1.219887678|-6.0110301370000006|1.407326529|0.0358333329999999|7.656814227999999|2|0.018679012|215.250435|-0.081033779|16.96096052|4.8638532660000005|10.07780132|9.213878176|17.4570773|0.03125|0.179606461|16.85930484|150.49843380000002|13.81955174|0.1976628289999999|1.104697669|2660.812979|-0.0918007669999999|-0.038224114|139.1570837|0.024315945|-0.108301657|0.396635872|15.30924906|4.848162625|33.48483537|82.74311399|6.97753104|-68.18641054|5886.755129|0.914989047|151.612258|6618.350708|477.9848537|-24.06579196|1309.816065|9.638658988|73.10674676|-1.949429829|13.36189552|0.477803802|7996.848844|0.7591916240000001|111.5023664|452.4959714|640.025745|592.8227932|2967.98627|0.240808376|-57.79749770000001|284.8901567|-42.92996714|-275.39483110000003|-15.15175311|-36.38913762|612.0708796|5.0|0.0|4.84|17.0|3.17|130.41|3.0|426.45|105.02|5.14e-05|32.0|1.76|2.42|0.13|3.0|1.2099999999999998e-07|19.0|1.0|-6.92|2.57|-7.13|4.46e-05|1.0|-4.35|0.0|5.0|0.0322|-4.12|2.5|7.55e-05|0.0|1.0|0.55|1.0|0.0|1.0|0.0|0.0|1.0|0.0|3.23|-0.05691|652.09|-0.15612|-1424.42734|0.2961|0.03740877|-1424.3899310000002|3.8322|-1424.247603|1138.6|0.2597|-0.21303|0.1417|517.28|3.2846|2495.0|0.6279899999999999|323.53|5.8832|210.74|-1424.1880119999998|0.009|8.0348
19d_a38|25.38663948|16.32225335|0.67307052|0.4946137379999999|6.309148905|19.35077682|0.15746198|0.010643685|0.07156267|11.2604908|17.9801607|1.477664203|2.483051659|0.0|22.35919773|0.110890476|0.045330339|0.061284183|0.04572104|1.215089581|-5.49735982|1.395362087|0.0368589739999999|12.67748153|2|0.020395981|212.8125757|-0.0862902419999999|16.96096052|4.863941738|10.07780132|9.195205814|11.38785599|0.03030303|0.178736101|28.26737826|152.173094|13.83713677|0.1976628289999999|1.132525863|2995.494247|-0.116424545|-0.04393982|158.6487879|0.024158903|-0.1248815919999999|0.3509455999999999|15.53007152|115.6739235|37.68716585|94.84426896|7.056031803|-80.2776536|6292.831731|0.916264002|236.7675313|6934.7619620000005|406.0626253|-28.24584108|1479.603597|9.98319831|90.37127996|-2.372750256|13.52121974|0.478151237|8732.605849|0.63167949|103.5218305|481.7894377|686.8472757999999|637.0865181|3055.168373|0.36832051|-74.84120843|309.7087797|-51.60489663|-320.7487188|-18.15727844|-48.11018574|665.5556694|6.0|0.0|4.91|17.0|2.34|133.79|2.38|444.46|124.32|0.000175|33.0|1.65|1.65|0.13|4.0|3.94e-07|0.0594|0.0|-6.41|1.94|-7.84|0.000134|1.0|-3.87|0.0|5.0|107.0|-3.62|1.65|0.0002399999999999|0.0|1.0|0.55|0.0|0.0|0.0|0.0|0.0|1.0|0.0|4.13|-0.05091|679.08|-0.15054|-1500.898316|0.3167|0.04735828|-1500.850957|3.6586|-1500.683599|1171.77|0.3356699999999999|-0.20145|0.0699|517.77|10.6621|7.9959|0.6957800000000001|338.89|5.3771|230.58|-1500.621723|0.011|7.9586
19e_a38|25.38663948|14.6116603|0.635665994|0.456614384|6.474682187999999|19.35077682|0.15746198|0.010856085|0.071736594|34.03620278|17.9801607|1.488263357|2.482963186|0.0|22.11509713|0.111514779|0.045476575|0.061284183|0.04508642|1.219887678|-6.369949425|1.42855023|0.0358333329999999|8.437818421000001|2|0.018679012|210.5389715|-0.0637540259999999|23.03698063|4.8638532660000005|10.07780132|9.283693277|11.38785599|0.03125|0.179606461|16.98985383|149.9985782|13.83543609|0.199811447|1.125330419|3426.997928|-0.083623427|-0.03783113|118.734325|0.02118651|-0.10214405|0.552393659|14.27562164|16.39385667|34.02454948|82.37885703|6.596408983|-68.82539051|5144.231997999999|0.871249918|150.553721|6531.762734|523.2534216|-25.49088538|1450.17395|9.619015829|70.62168376|-2.042881001|12.34352977|0.4655978389999999|7442.744698|0.776562593|113.871327|504.81022980000006|696.3887025|629.8232979|2920.436229|0.223437407|-56.34606212|340.1447385|-46.37503972|-335.8133169|-17.17594064|-37.96637911|615.2828392000001|6.0|0.0|4.96|17.0|4.03|135.78|3.08|427.48|81.23|2.25e-05|32.0|2.75|3.09|0.12|3.0|5.27e-08|0.0049|1.0|-7.28|3.3|-6.39|1.15e-05|1.0|-4.94|0.0|4.0|0.00807|-4.72|3.55|1.89e-05|1.0|2.0|0.55|1.0|0.0|1.0|0.0|0.0|1.0|0.0|4.08|-0.05139|685.34|-0.15584|-1409.582478|0.3948|0.03483011|-1409.547647|3.8587|-1409.37733|1183.12|0.41961|-0.20723|0.3738|532.67|8.0952|5.8426|0.58509|321.31|5.2322|236.96|-1409.315831|0.01|8.0083
19f_a38|25.38663948|14.60487965|0.643847753|0.486829322|6.42444368|14.3667983|0.161759218|0.01059045|0.07108056|17.0848953|17.9801607|1.455619542|2.483511858|0.0|21.61703446|0.113285396|0.045058357|0.061284183|0.041808786|1.244558257|-5.795942775|1.409998403|0.038425926|7.464298754|2|0.01623385|205.6623007|-0.079062734|16.96096052|4.864804781|10.07780132|9.324504778|11.38785599|0.033333333|0.175391643|16.97266814|150.74229119999998|14.08994541|0.185922558|1.143195637|2846.860803|-0.085318318|-0.037844587|125.7493111|0.02107583|-0.111307609|0.488059925|13.4639011|12.14075726|32.91812709|84.35196967|6.164440995|-71.10679028|4536.991217|0.8313685409999999|159.14822980000002|6115.273372|479.6831205|-24.1763087|1248.26073|8.601162122|67.96791709|-1.892229356|11.28936331|0.453960261|6553.964642|0.750875987|108.3774938|469.1817335|595.8790650000001|542.8439857999999|2776.145209|0.249124013|-54.50401599|299.7280004|-45.42524686|-299.5321167|-15.44458393|-34.81887413|541.4831444|5.0|1.0|4.82|17.0|3.13|125.69|2.48|401.44|81.23|5.610000000000001e-05|30.0|2.4|2.55|0.14|3.0|1.4e-07|29.0|1.0|-6.86|2.67|-6.77|7.209999999999999e-05|1.0|-4.14|0.0|4.0|0.0272|-4.17|2.78|6.77e-05|1.0|1.0|0.55|1.0|0.0|1.0|0.0|0.0|0.0|0.0|3.41|-0.05735|653.22|-0.14369|-1332.190216|0.3205|0.02936908|-1332.160846|3.4422|-1332.004601|1105.62|0.38086|-0.20104|0.0019|495.68|7.1655|5.3152|0.7056100000000001|360.19|5.3197|233.07|-1331.945195|0.073|7.1397
19g_a38|25.38663948|14.60422584|0.661060193|0.4711040589999999|6.082291092999999|18.75721335|0.15746198|0.010420714|0.070629366|5.57310453|23.79738154|1.45061338|2.483972752|0.0|21.9952141|0.1131163569999999|0.045313745|0.061284183|0.042419753|1.249056352|-6.210612971000001|1.3662761140000002|0.042534722|6.429207337|2|0.018390152|209.9646645|-0.075815259|16.96096052|4.865265677|14.46821637|9.185838448|11.38785599|0.048387097|0.17540271|16.70374518|151.5397617|28.05143042|0.194272953|1.097325073|2506.378649|-0.086314802|-0.038842708|137.56612280000002|0.022953686|-0.114243258|0.5322242429999999|14.52522351|18.41027014|34.14148263|86.78105144|6.327835378|-72.29378538|5177.294452|0.836356715|177.181631|6631.17356|455.6240763999999|-24.57988703|1273.65864|9.191644336|69.14572278|-1.942135378|11.62016299|0.455443492|6740.696231|0.7200062690000001|112.1472864|455.5834018|593.6088758|555.2775682999999|2897.384301|0.279993731|-54.62049927|288.2957768|-45.74791999|-278.3610963|-15.5542928|-34.56416368|591.4200396000001|5.0|1.0|4.82|17.0|3.55|125.65|2.52|419.43|81.23|3.19e-05|31.0|2.78|3.11|0.14|3.0|7.599999999999999e-08|0.0238|1.0|-7.12|2.97|-6.81|5.68e-05|1.0|-4.25|0.0|5.0|0.0196|-4.33|2.88|4.67e-05|1.0|1.0|0.55|1.0|0.0|1.0|0.0|0.0|0.0|0.0|3.66|-0.05479|638.82|-0.15269|-1431.419426|0.2285|0.03244515|-1431.386981|3.6887|-1431.244906|1104.29|0.3937|-0.20748|0.0962|475.84|6.1765|5.0677|0.69982|336.12|5.2766|234.97|-1431.186566|0.042|7.3778
19h_a38|25.38663948|14.60290635|0.643847753|0.486763545|6.396193674|19.35077682|0.161759218|0.01049977|0.0721033859999999|16.9544188|17.85686786|1.455194872|2.490442419|0.0|21.71606983|0.110609355|0.044344077|0.061284183|0.042622739|1.25542787|-5.795942775|1.431712569|0.034873188|7.064646132999999|2|0.020302469|206.3541296|-0.06456968|16.96096052|4.882871891000001|10.07780132|9.195434484|11.38785599|0.033333333|0.176535062|16.77597983|150.74229119999998|14.67133491|0.184841555|1.143195637|1839.424968|-0.082211319|-0.03959525|136.81322659999998|0.021234963|-0.109986804|0.3263113569999999|12.51014765|0.0|30.94580137|76.70128100000001|6.820483788|-64.79649453|5269.71609|0.903301693|132.7728693|6253.901215|456.3568442|-23.32673803|1248.26073|7.370099699|60.94327866|-1.979762478|12.98143834|0.47459722|6767.454996|0.7746288020000001|85.45189637|444.0820365|595.8790650000001|542.8439857999999|2774.611523|0.225371198|-48.43313101|261.6219229|-38.17354026|-299.0343596|-13.74247449|-28.533396600000003|541.4831444|5.0|1.0|4.8|17.0|3.13|125.69|2.43|401.44|81.23|5.610000000000001e-05|30.0|2.4|2.55|0.14|3.0|1.4e-07|29.0|1.0|-6.86|2.66|-6.77|7.209999999999999e-05|1.0|-4.14|0.0|4.0|0.0272|-4.17|2.78|6.77e-05|1.0|1.0|0.55|1.0|0.0|1.0|0.0|0.0|0.0|0.0|3.41|-0.05708|626.65|-0.1467099999999999|-1332.187847|0.2355|0.03396934|-1332.1538779999998|3.5358|-1331.999352|1092.17|0.68472|-0.20379|0.088|452.01|9.0777|6.9749|0.69012|350.65|3.7384|331.65|-1331.941646|0.009|8.0348
19i_a38|25.38663948|14.60225253|0.661060193|0.4710404039999999|6.054041088|23.74119187|0.15746198|0.0103328669999999|0.07163728|5.57310453|23.6740887|1.45018871|2.490866167|0.0|22.09255486|0.110528537|0.044621786|0.061284183|0.043197531|1.2594719909999998|-6.210612971000001|1.3814894619999998|0.039115646|6.029554717000001|2|0.02227657|210.6564933|-0.060899804|16.96096052|4.883296851|14.46821637|9.056768153|11.38785599|0.048387097|0.176495521|16.50705687|151.5397617|28.63397695|0.19319195|1.097325073|2335.0953870000003|-0.08347616|-0.040770109|137.7658863|0.022576308|-0.113250303|0.4748744179999999|13.83587388|10.71501217|33.67721904|82.98550237|6.690507557999999|-69.40536597|5129.49109|0.800346329|154.953787|6744.7785650000005|457.89548719999993|-24.98593175|1273.65864|8.479305267|64.99417804|-2.038505453|12.04523072|0.444551315|6719.479779|0.747158407|96.92933574|454.6874882|593.6088758|555.2775682999999|2896.470706|0.252841593|-51.15830416|278.6548971|-42.53502816|-296.5257022|-15.31261014|-31.35232957|591.4200396000001|5.0|1.0|4.8|17.0|3.55|125.65|2.88|419.43|81.23|3.19e-05|31.0|2.78|3.11|0.14|3.0|7.599999999999999e-08|0.0238|1.0|-7.12|3.04|-6.81|5.68e-05|1.0|-4.25|0.0|5.0|0.0196|-4.33|2.88|4.67e-05|1.0|1.0|0.55|1.0|0.0|1.0|0.0|0.0|0.0|0.0|3.66|-0.0564799999999999|641.31|-0.14872|-1431.415351|0.2156|0.03110827|-1431.384243|3.6129|-1431.239177|1101.03|0.4342|-0.2052|0.1886|457.26|8.6365|6.6636|0.69267|343.17|5.7041|217.36|-1431.181148|0.013|7.9031
19j_a38|25.38663948|16.34507356|0.676924097|0.510783549|6.304262457999999|19.35077682|0.15746198|0.010472401|0.072218377|11.2604908|17.85686786|1.503021051|2.490628178|0.0|22.30152982|0.110678453|0.044947655|0.061284183|0.04391253|1.238232045|-6.0110301370000006|1.407326529|0.038333333|7.21927386|2|0.020335648|215.250435|-0.081033779|16.96096052|4.883058285|10.07780132|9.159644899|17.4570773|0.03125|0.177083999|16.69497316|150.49843380000002|14.7241185|0.196581826|1.104697669|3109.238056|-0.0844479869999999|-0.038119963|131.29876370000002|0.0250587|-0.108006563|0.625966089|17.15233756|29.18585028|36.5253298|90.05233553|7.506210369|-73.92901683|5405.329342|0.6907121629999999|131.9851314|6704.612831|552.5012068|-26.09259418|1309.816065|11.74054073|74.95583121|-1.944118135|12.69084117|0.408533267|7424.655470999999|0.8071763829999999|133.82388229999998|488.976399|640.025745|592.8227932|2969.234865|0.192823617|-57.80349365|334.6976648|-50.60340201|-293.4664598|-17.86002424|-39.565701700000005|612.0708796|5.0|0.0|4.81|17.0|3.17|130.41|2.34|426.45|105.02|5.14e-05|32.0|1.76|2.42|0.13|3.0|1.2099999999999998e-07|19.0|1.0|-6.92|2.44|-7.13|4.46e-05|1.0|-4.35|0.0|5.0|0.0322|-4.12|2.5|7.55e-05|0.0|1.0|0.55|1.0|0.0|1.0|0.0|0.0|1.0|0.0|3.23|-0.06447|686.26|-0.15182|-1424.426858|354.0|0.03678378|-1424.390074|3.6886|-1424.24494|1163.3|0.30419|-0.21629|0.2625|533.97|14.4895|10.8124|0.69435|336.13|6.0361|205.41|-1424.183388|0.008|8.1146
19k_a38|25.38663948|16.32085174|0.67307052|0.494571265|6.260327211|19.35077682|0.15746198|0.010533767|0.07203682|5.57310453|17.85686786|1.477664203|2.490706047|0.0|22.54279913|0.1100849|0.044814352|0.061284183|0.0445691609999999|1.232457311|-5.49735982|1.395362087|0.039262821|12.23466444|2|0.0218833329999999|212.8125757|-0.0862902419999999|16.96096052|4.883136552|10.07780132|9.140972538|11.38785599|0.03030303|0.176284695|28.10218801|152.173094|14.74765701|0.196581826|1.132525863|2929.493496|-0.112748779|-0.044662847|157.4834779|0.0232707939999999|-0.126936513|0.389096157|14.76615358|116.0039747|37.3070426|94.38036132|6.744851799999999|-80.54577161|5639.005348|0.911726848|216.567059|7091.215492|417.968819|-28.3401789|1479.603597|9.369654226|86.30929885|-2.411793744|12.89431427|0.4769127179999999|8026.733659999999|0.658700057|96.77476187|482.0232066|686.8472757999999|637.0865181|3055.355167|0.341299943|-71.54314527|305.8610186|-51.10918191|-329.5105352|-17.9828603|-45.3966925|665.5556694|6.0|0.0|4.89|17.0|2.34|133.79|2.2|444.46|124.32|0.000175|33.0|1.65|1.65|0.13|4.0|3.94e-07|0.0594|0.0|-6.41|1.9|-7.84|0.000134|1.0|-3.87|0.0|5.0|107.0|-3.62|1.65|0.0002399999999999|0.0|1.0|0.55|0.0|0.0|0.0|0.0|0.0|1.0|0.0|4.13|-0.05534|677.64|-0.14568|-1500.8984380000002|0.2038|0.04615409|-1500.852284|3.5378|-1500.680373|1172.22|0.38269|-0.20102|0.1156|502.43|12.5022|9.1508|0.70327|350.45|5.1869|239.03|-1500.618667|0.011|7.9666
19l_a38|25.38663948|14.61026013|0.635665994|0.456570629|6.425860492999999|19.35077682|0.15746198|0.010742028|0.072218377|22.51787029|17.85686786|1.488263357|2.490628178|0.0|22.30152982|0.110678453|0.044947655|0.061284183|0.04391253|1.238232045|-6.369949425|1.42855023|0.038333333|8.000278052999999|2|0.020335648|210.5389715|-0.0637540259999999|23.03698063|4.883058285|10.07780132|9.229460001|11.38785599|0.03125|0.177083999|16.82552215|149.9985782|14.7453422|0.1987304439999999|1.125330419|2934.313773|-0.079681862|-0.037359603|133.9992534|0.0219046379999999|-0.100870929|0.51306986|14.19254029|19.55998015|32.82593886|79.04689476|6.568874137999999|-65.35669452|4857.680176|0.754730276|129.8367176|6705.993411|518.0872716|-24.20618316|1450.17395|9.195687319|65.82033039|-2.017418574|11.52660233|0.430111845|6858.600270999999|0.799611189|110.2366282|477.7857785|696.3887025|629.8232979|2921.048554|0.200388811|-51.6277901|309.56886760000003|-42.34617024|-307.64756780000005|-15.68376675|-33.45088372|615.2828392000001|6.0|0.0|4.94|17.0|4.03|135.78|2.7|427.48|81.23|2.25e-05|32.0|2.75|3.09|0.12|3.0|5.27e-08|0.0049|1.0|-7.28|3.22|-6.39|1.15e-05|1.0|-4.94|0.0|4.0|0.00807|-4.72|3.55|1.89e-05|1.0|2.0|0.55|1.0|0.0|1.0|0.0|0.0|1.0|0.0|4.08|-0.0603299999999999|660.04|-0.13977|-1409.5865199999998|0.2883|0.02856649|-1409.557954|3.354|-1409.37001|1164.34|0.69413|-0.2001|0.0233|502.31|9026.0|6.5627|0.7044|369.66|3.6709|337.75|-1409.309206|0.014|7.8633
4_a38 (LY-2157299)|19.74844179|10.17173979|0.624929783|0.363276421|0.0|0.0|0.199445884|0.01132342|0.06406905|58.49801155|5.693927995|1.56711025|2.556275984|2.0959524330000003|24.6783947|0.102430026|0.040306003|0.1040569419999999|0.041252955|1.368059644|-5.917654669|1.745528681|0.0431134259999999|12.75449962|0|0.020844444|221.4962056|0.063542472|33.41768391|5.016359348|0.0|14.05212093|22.51475897|0.0|0.164855499|20.716853|146.3076746|2.0959524330000003|0.278186009|1.165202399|1686.693134|-0.092570349|-0.03235283|260.7739337|0.01243241|-0.089446059|0.459041332|7.104736984|71.22674185|23.51893991|58.99645489|6.54753874|-51.11565158|4333.675213|0.949475478|140.40206619999998|5566.495502000001|431.0669496|-18.48863993|1084.571042|4.060137052|60.00582329|-1.520583011|12.76426621|0.487041509|5362.794357|0.754313773|69.84921337|449.2415435|542.7276591|487.5349658|2501.945802|0.2456862269999999|-52.90108631|256.7276227|-29.21101111|-327.0140711|-10.56568487|-30.23133173|457.6570465|3.0|1.0|3.27|21.0|3.69|108.18|2.6|369.42|86.69|2.75e-05|28.0|1.84|3.51|0.18|1.0|7.45e-08|52.0|1.0|-7.13|2.81|-6.86|0.0001409999999999|1.0|-3.85|0.0|4.0|0.0375|-3.99|2.39|0.000102|1.0|1.0|0.55|0.0|0.0|1.0|0.0|0.0|0.0|0.0|3.95|-0.06|617.61|-0.16|-1198.683473|0.2|0.03652312|-1198.64695|3.78|-1198.49738|1048.31|0.4|-0.22|0.06|449.44|7.6529|5.9043|0.68|327.69|4.65|266.68|-1198.442536|0.069|7.1586
5a_a40|14.59805822|6.426328997000001|0.666911565|0.338227842|0.0|4.983978521|0.390480625|0.014930778|0.065814057|27.51203663|16.39547969|1.677157253|2.540518397|1.688148148|16.21907842|0.103312276|0.040459782|0.327563661|0.0388888889999999|1.4414029330000002|-3.2916221130000003|1.94485413|0.055795019|2.218813776|0|0.022512077|224.793732|0.223408923|16.21825241|4.831044952|0.0|9.105422808|11.25737949|0.0|0.16335108|16.75477702|143.904949|1.688148148|0.449875797|1.340092676|508.8362301|-0.078132307|-0.036396585|174.99981530000002|0.020641204|-0.090991462|0.04987082|9.135164355|52.43850484|19.58503709|46.06507254|5.507689573|-40.27003217|2597.2007350000003|0.956899016|64.97877226|3736.248815|377.5905776|-16.10801287|443.0456351|4.042943749|43.71412865|-1.091897544|10.7779923|0.4889874279999999|3079.187049|0.8531783270000001|34.77330621|363.9979209|244.8873477|214.558433|1847.672595|0.146821673|-34.5789643|161.0943232|-17.82228195|-285.426492|-7.128912782|-15.30358975|237.8660233|3.0|0.0|3.04|14.0|3.68|74.15|2.49|269.32|75.5|0.0241|19.0|1.85|3.08|0.21|0.0|8.950000000000001e-05|0.0202|1.0|-4.05|2.8|-5.9|7.49e-05|0.0|-4.13|0.0|3.0|0.0574|-3.67|2.88|0.000213|1.0|0.0|0.55|1.0|0.0|1.0|1.0|1.0|0.0|0.0|4.36|-0.0657799999999999|466.79|-0.15066|-1177.598691|0.4461|0.01514427|-1177.5835470000002|3.7921|-1177.555706|757.45|0.69499|-0.21644|0.4461|353.51|7.6003|5.7163|0.69499|326.96|3.7921|326.96|-1177.51016|0.081|7.0915
5b_a40|14.59805822|6.426476079|0.7318286890000001|0.30602267|0.0|4.983978521|0.382461871|0.01577923|0.063353167|16.25465714|16.39547969|1.933915711|2.548364003|1.616656116|16.75534133|0.103161998|0.040884102|0.327563661|0.044946237|1.449875591|-4.793994935|1.6423849940000002|0.062295752|1.665717278|0|0.032427984|257.8843642|0.224443105|16.21825241|4.903290807|0.0|9.046469654|11.25737949|0.047619048|0.1628554509999999|16.74087961|143.4744555|1.616656116|0.499454015|1.340084622|764.9528181|-0.077031845|-0.036507111|169.18694230000003|0.019116586|-0.091267779|0.313503463|9.59023102|49.25022097|22.09185326|52.08187888|6.521443259|-45.78637031|4450.53721|0.913161214|59.56617021|4813.179854|442.1045286|-18.31454812|462.0156036|4.811137897|48.2348504|-1.095213344|12.47657231|0.477304896|4960.113654|0.881264402|43.03158979|415.8941328|285.9136384|249.4795239|2126.9310920000003|0.118735598|-38.64461938|208.6419002|-22.96968039|-330.1175669|-9.187872156|-19.38687321|374.2047942|3.0|0.0|3.13|14.0|4.93|84.17|2.82|338.21|75.5|0.00191|21.0|2.89|4.39|0.21|0.0|5.65e-06|0.00125|0.0|-5.25|3.83|-5.42|3.69e-06|0.0|-5.43|0.0|3.0|0.00488|-4.84|4.14|1.44e-05|1.0|1.0|0.55|1.0|0.0|1.0|1.0|0.0|0.0|0.0|5.62|-0.07069|515.23|-0.15999|-2096.782087|0.3005|0.01471235|-2096.767375|3.9759|-2096.757832|847.01|0.59928|-0.23068|0.3005|411.1|9.3069|7.2947|0.59928|311.84|3.9759|311.84|-2096.707754|0.064|7.1938
5d_a40|14.59805822|6.4272030010000005|0.713948246|0.32136015|0.0|9.374393569|0.3861833879999999|0.014310086|0.06539386|29.69887896|22.21270053|1.668745334|2.541721686|1.601200869|16.38603028|0.1024540219999999|0.041089567|0.327563661|0.044526749|1.4181629530000002|-3.716165968|1.3615207969999998|0.05421147|1.703728741|0|0.0262037039999999|231.4229108|0.218176089|16.21825241|4.850608614|4.390415048|8.956121189|11.25737949|0.025|0.165176764|16.56270251|145.2099007|14.57379094|0.458226192|1.17065636|511.3769101|-0.086193996|-0.0377110779999999|181.4728912|0.022027556|-0.094277694|0.049855551|10.10860823|53.85026982|21.3342049|49.97858532|6.288958592999999|-43.26473143|3411.105642|0.922825231|112.88660690000002|4051.712713|346.0207917|-17.30589257|458.0876105|4.638915105|49.66367051|-1.131332331|12.09256826|0.479931934|3895.635870000001|0.754010052|39.76461602|372.2567668|243.4287716|222.4036463|1974.583878|0.245989948|-39.55506228|170.83138449999998|-19.85450535|-285.606135|-7.94180214|-18.15211073|271.3260202|3.0|0.0|3.02|14.0|4.08|74.11|2.56|287.31|75.5|0.0137|20.0|2.25|3.64|0.21|0.0|4.7600000000000005e-05|17.0|0.0|-4.32|3.1|-5.94|5.9e-05|0.0|-4.23|0.0|4.0|0.0436|-3.82|2.98|0.000152|1.0|0.0|0.55|1.0|0.0|1.0|1.0|1.0|0.0|0.0|4.61|-0.06796|473.48|-0.14851|-1276.833831|0.4493|0.01667985|-1276.817151|3.7374|-1276.797751|765.69|0.69613|-0.2164699999999999|0.4493|365.74|9.2439|7.0422|0.69613|331.74|3.7374|331.74|-1276.751174|0.019|7.7212
