molecula|n9FaHRing|n9FaRing|SRW09|nAHRing|nARing|BCUTs-1|SaasN|MATS2c|SRW07|AATSC1s|n6HRing|ATSC1c|AATSC1are|BCUTi-1|AATSC8d|n5aHRing|AATSC1pe|AATSC7i|AATSC1i|MATS1c|n6aHRing|BIC2|MATS8d|SIC2|nFaHRing|FNSA3|FNSA5|PBF|FPSA3|PNSA3|PPSA3|RPSA|WNSA5|RPCS|FNSA1|FNSA2|WNSA3|DPSA5|PNSA4|GRAVp|TASA|PNSA2|WNSA4|FPSA1|GeomDiameter|GeomShapeIndex|GRAV|PPSA1|WNSA2|DPSA4|FPSA5|DPSA2|Mor01p|PPSA5|CYP2C19 inhibitor|CYP2D6 inhibitor|P-gp substrate|CYP3A4 inhibitor|Hydrogen bond don0rs count (using Lipinski’s definition)|Fraction Csp3|Num. of Aromatic heavy atoms|Log Po/w Silicos-IT Log P|Log Po/w WLOGP|TPSA_y|Log Po/w MLOGP|Leadlikeness|Molar refractivity|Class [Log S (SILICOS-IT)]|Num. of Rotatable bonds|Hydrogen bond acceptors count (using Lipinski’s definition)|Log Kp (cm/s)|Egan filter|BBB|CYP1A2 inhibitor|Log S (ESOL)|Solubility [Log S (Ali)] (mol/l)|Solubility [Log S (Ali)] (mg/ml)|Solubility [Log S (ESOL)] (mol/l)|Log Po/w XLOGP3|PAINS|Solubility [Log S (SILICOS-IT)] (mol/l)|Solubility [Log S (SILICOS-IT)] (mg/ml)|Lowest Unoccupied Molecular Orbital Energy|log P|Absorption Energy (HOMO-LUMO transition) (eV)|Total Energy (water) (Hartree)|Total Energy (gas phase) (Hartree)|Wavelength (HOMO-LUMO transition) (nm)|Oscillator Force (max. Transition)|Zero Point Energy|Oscillator Force (HOMO-LUMO transition)|Highest Occupied Molecular Orbital Energy|E solv. Water  (Hartree)|Gibbs Free Energy|Dipole (water)|IC50|pIC50
9i_a24|0|0|7.153833802|0|0|1.4281889280000002|1.865102513|-0.113620183|5.209486153|2.01e-05|2|-0.190487553|0.004814196|10.96661275|-0.00532872|2|0.005891639|-0.140841749|-0.336939175|-0.32068769|2|0.822658951|-0.0106944439999999|0.898194715|0|-0.064657333|-0.069812876|0.379687415|0.025118046|-30.56504777|11.87389334|0.173910636|-15.60091656|1.634015079|0.499238289|-0.837754515|-14.44881966|51.05832236|-11.64783344|2061.729154|390.5119445|-396.0263368|-5.506205845|0.500761711|11.18382556|0.8806627109999999|4155.922671|236.7218826|-187.2109987|23.33121014|0.038195951|793.2611447|295.8603625|18.05612763|1.0|1.0|1.0|1.0|1.0|0.0|22.0|2.42|2.72|72.28|0.67|0.0|82.17|1.0|3.0|4.0|-7.01|0.0|1.0|0.0|-3.1|0.00248|716.0|0.000791|1.48|0.0|8.95e-07|0.000258|-0.0473899999999999|1.13|4.1459|-945.286637|-945.2626532|299.06|0.2373|-945.174716|0.0029|-0.21943|0.0239838|-945.222448|9.2818|88.0|7.0555
3_a4|0|0|7.535296702|1|1|1.343866299|2.147369615|-0.241609351|5.4161004020000005|0.03287721|2|-0.0502208409999999|0.011825591|10.92992985|0.050638298|1|0.011276682|-0.129930078|-0.08121207|-0.133874898|2|0.773786787|0.0904255319999999|0.8367373309999999|1|-0.052578183|-0.06572153|0.462670692|0.010568144|-25.5405205|5.133610255|0.080195284|-15.5080075|40.30885999|0.7196876640000001|-0.985822953|-12.40663231|39.38579676|-11.97190059|2159.04913|446.8068266|-478.8760237|-5.815502811|0.280312336|8.486341272999999|0.7560922609999999|4677.30755|136.1652785|-232.6201124|16.63485592|0.015358792|665.3942366|409.0289917|7.460728516|1.0|1.0|1.0|1.0|0.0|0.15|21.0|4.02|4.11|43.6|2.44|0.0|95.12|1.0|2.0|3.0|-5.99|0.0|1.0|1.0|-4.26|0.000198|0.0617|5.520000000000001e-05|3.12|0.0|6.49e-08|2.03e-05|-0.04964|2.66|4.0639|-990.6395508|-990.6149055|305.09|0.1415|-990.467184|0.0871|-0.21969|0.024645265|-990.514888|3205.0|104.0|6983.0
4k_a46|0|0|7.825245291|1|1|1.134637098|2.145043462|-0.050636784|5.587248657999999|-0.088084767|1|-0.252970193|0.006550513|10.94631314|-0.1032662209999999|1|0.006050983|-0.158788415|0.012963356|-0.3860697829999999|1|0.7477594870000001|-0.141706595|0.787615341|0|-0.091943864|-0.086581945|0.260665072|0.007038271|-49.65634024|3.801175594|0.121088629|-25.25406274|0.0|0.8732380740000001|-1.471893066|-26.8180173|50.48291318|-16.56101615|2104.876032|474.67574630000007|-794.928775|-8.94414722|0.126761926|9.829220349|0.7163519709999999|4685.0322320000005|68.46061366|-429.3190666|18.96506421|0.006892404|910.3230822|519.5743695|3.722397006000001|1.0|1.0|1.0|1.0|1.0|0.33|17.0|4.26|4.77|50.94|2.84|1.0|100.96|1.0|2.0|3.0|-5.46|0.0|1.0|1.0|-4.83|1.5e-05|5.0|1.4800000000000002e-05|4.05|0.0|2.48e-07|8.28e-05|-0.01712|4.52|4.4485|-1053.433249|-1053.396715|278.71|0.2259|-1053.196897|0.1505|-0.20254|0.03653474|-1053.249847|5.7714|0.08|7.0969
12ad_a36|0|0|7.412764017000001|2|2|1.297042846|0.0|-0.040810025|5.351858133|-0.073048351|2|-0.649957196|-0.001148437|10.95445455|0.010723827|1|0.000906224|0.077659878|-0.227404687|-0.478461478|1|0.832674224|0.018207862|0.8846605|0|-0.082404548|-0.107772644|0.423689705|0.030769062|-58.34300549|21.78471426|0.239732231|-54.02363038|81.68309557|0.656407461|-2.047680239|-41.30726219|96.81391944|-25.88878839|3041.082692|538.2749789|-1449.77215|-18.32944602|0.343592539|16.772513699999998|0.912420081|6569.653402|243.2659577|-1026.448977|39.44011905|0.028968808|2208.646667|735.3783268|20.51012207|1.0|0.0|1.0|0.0|2.0|0.17|17.0|2.7|1.67|95.5|1.89|1.0|135.03|1.0|7.0|6.0|-7.18|0.0|0.0|0.0|-4.08|6.579999999999999e-05|0.0289|8.36e-05|2.53|0.0|2.42e-07|0.000106|-0.05406|4.5|3.8512|-1460.8311199999998|-1460.794632|321.93|0.6073|-1460.5468529999998|0.2532|-0.21044|0.03648828|-1460.610659|6.8996|17.0|7.7696
12af_a36|0|0|7.412764017000001|2|2|1.29704271|0.0|0.04293386|5.351858133|-0.081537769|2|-0.6038322939999999|-0.00233752|10.96037047|0.00146554|1|-0.000472698|0.154914099|-0.213993335|-0.505160213|1|0.813346624|0.002492952|0.8631180940000001|0|-0.082549457|-0.1054605669999999|0.154396546|0.021921402|-57.32748365|15.22358698|0.244724481|-50.86129548|127.6527374|0.6702409189999999|-2.003750775|-39.81177462|91.25505794|-24.41279506|3013.98446|524.5103537|-1391.529319|-16.95376516|0.329759081|15.59375751|0.8141152220000001|6499.41155|229.0052411|-966.3646141|36.42391023|0.0259433429999999|2076.162883|757.7532208|18.01667275|0.0|0.0|1.0|0.0|3.0|0.17|17.0|2.38|1.65|98.3|1.49|1.0|138.06|1.0|7.0|5.0|-7.66|0.0|0.0|0.0|-3.64|0.000292|128.0|0.000227|1.85|0.0|1.1800000000000001e-07|5.18e-05|-0.05882|4.5|3.2299|-1440.982935|-1440.954069|383.86|427.0|-1440.675702|0.0035|-0.19246|0.02886569|-1440.740243|9.4631|15.0|7.8239
6f_a40|0|0|8.421342866|1|2|0.604893424|1.750582483|0.134099184|6.401917197|-0.156988665|0|-0.8287570679999999|-0.009302776|10.30179966|-0.190617284|2|-0.008368734|-0.233222505|0.092206207|-0.628934821|0|0.836826225|-0.268802228|0.896373207|1|-0.134203859|-0.130571562|0.363785804|0.015998475|-86.21963207|10.2782635|0.344213487|-53.89282175|40.01876255|0.8628087240000001|-2.350288117|-55.39203581|92.77827871|-33.55442128|3021.330686|421.31181889999993|-1509.948957|-21.5571287|0.137191276|11.87042702|0.69723213|7328.308886|88.13890599|-970.0707913999998|38.88975659|0.013841059|1750.039046|593.503189|8.892225517|1.0|0.0|0.0|1.0|2.0|0.21|14.0|3.66|2.66|199.45|1.1|1.0|124.54|3.0|5.0|5.0|-6.9|1.0|0.0|0.0|-4.64|1.13e-07|5.18e-05|2.3e-05|3.09|1.0|0.0002109999999999|0.0967|-0.08982|6.96|2.57|-2426.972609|-2426.924155|482.43|0.2362|-2426.725129|0.0158|-203.0|0.04845403|-2426.787111|8.7269|42.0|7.3768
12h_a40|0|0|7.515889085|0|0|0.60499064|1.760542171|0.104392974|5.4161004020000005|-0.107711573|0|-0.289603712|-0.000134504|10.31197256|-0.21893421|2|-0.002126898|0.367928263|0.224167029|-0.556229094|0|0.7769829840000001|-0.335801908|0.845904643|1|-0.0954337969999999|-0.091448888|0.006997021|0.0117142839999999|-50.45378559|6.193088525|0.160518251|-25.56004046|59.68939644|0.844008584|-1.280284432|-26.67382585|54.9311782|-20.51086984|2270.834041|443.8158546|-676.8587047999999|-10.84365353|0.155991416|15.84593062|0.983394285|5087.343024|82.46928995|-357.8405665|24.30173133|0.012453938|801.957134|350.9435025|6.584127851|1.0|0.0|1.0|1.0|1.0|0.0|20.0|4.59|5.02|84.45|3.76|2.0|96.16|1.0|2.0|2.0|-5.13|0.0|0.0|1.0|-5.58|5.58e-07|0.0002009999999999|2.61e-06|4.75|0.0|1.44e-07|5.2e-05|-0.07512|4.14|2.6436|-2153.207198|-2153.186757|469.0|0.3985|-2153.072091|0.3693|-0.18432|0.02044063|-2153.123274|3.5425|823.0|6.0846
8a_a31|0|0|7.765993078999999|1|1|0.610138387|0.0|-0.039027368|5.733341277|-0.158899731|0|-0.586331322|-0.013230176|10.31170053|-0.01861065|2|-0.009293513|-0.258538098|-0.094359203|-0.520051508|0|0.837862749|-0.030149254|0.895174844|0|-0.122293189|-0.136459435|0.272259026|0.0375544779999999|-60.46233433|18.56711239|0.405860136|-33.35560699|465.4559302|0.666437359|-1.501053781|-29.89286568|82.32407724|-20.61467025|2128.209198|293.7455749|-742.1281291|-10.19199103|0.333562641|10.63792161|0.822471411|4538.505909|164.9149565|-366.9116769|30.93264504|0.030052065|1113.575221|324.7430642|14.85788369|0.0|1.0|1.0|1.0|2.0|0.2|16.0|4.16|2.54|114.29|0.36|0.0|83.83|2.0|3.0|5.0|-7.11|0.0|0.0|1.0|-3.11|0.000269|0.0846|0.000773|1.56|0.0|4.62e-06|0.00145|-0.02993|1.53|3.8097|-1347.541429|-1347.507102|325.45|0.2604|-1347.3959220000002|0.2604|-0.18869|0.03432763|-1347.446223|5.3042|0.79|6.1024
4_a27|0|0|6.823286122000001|0|0|1.4008954130000002|3.294369174|0.082486268|4.727387819|-0.058641975|2|-0.278154179|0.00991794|10.93736915|-0.01660383|1|0.010329671|-0.459570857|-0.341622797|-0.480852615|2|0.7853766809999999|-0.024800302|0.842039655|1|-0.057748369|-0.078787867|0.3485918529999999|0.0201467639999999|-29.89961815|10.43112657|0.1473956619999999|-21.12083948|58.27512057|0.682485674|-1.181818|-15.48073439|51.33640873|-14.56891559|2273.715366|441.4418013|-611.8944548999999|-7.543156957000001|0.317514326|10.82331334|0.799110312|4988.6278600000005|164.3952417|-316.8125922|21.34684457|0.020363697|896.5674718|424.8821143|10.54344507|0.0|0.0|0.0|1.0|0.0|0.16|21.0|2.94|2.8|65.6|2.66|0.0|97.55|1.0|2.0|4.0|-6.51|0.0|1.0|1.0|-3.99|0.000266|0.0882|0.000102|2.55|0.0|6.04e-07|0.0002|-0.0449899999999999|4.63|4.1288|-1083.138303|-1083.119531|300.29|0.2002|-1082.963712|0.1741|-0.21533|0.01877181|-1083.01571|3.9202|4.0|8.3979
6_a15|0|0|0.0|0|0|1.419941278|0.0|-0.199979249|0.0|-0.048804012|1|-0.513693384|0.001080419|10.95880677|-0.009025163|0|0.003942615|0.153430865|-0.281352401|-0.35221474|1|0.691316481|-0.015484797|0.7248900659999999|0|-0.07051817|-0.123000073|0.398681391|0.02948637|-41.14459066|17.20414198|0.140691569|-41.87249058|55.65697829|0.581974721|-1.599000943|-24.00625743|88.94853813|-17.94143141|2454.904173|501.3728188|-932.9544335|-10.46812265|0.4180252789999999|10.02135591|0.640136254|5589.043165|243.9013805|-544.3423775|30.82854077|0.029449813|1603.08412|592.4420375|17.18281248|1.0|1.0|0.0|1.0|1.0|0.23|18.0|4.43|5.26|61.84|2.18|2.0|109.7|1.0|7.0|5.0|-5.33|0.0|1.0|1.0|-5.14|2.16e-06|0.000823|7.32e-06|4.64|0.0|1.13e-08|4.3e-06|-0.02419|3.94|3.7696|-1263.0243449999998|-1263.0072300000002|328.9|0.2616|-1262.75978|0.0113|-0.18133|0.01711539|-1262.820532|1.9421|35.0|7.4559
14c_a22|0|0|6.842683282|0|0|1.42291727|1.596256692|-0.134137693|4.727387819|-0.018518519|2|-0.298463715|0.003784292|10.9464374|0.006275578|1|0.004362505|-0.047249795|-0.160566657|-0.364626967|2|0.773044788|0.010828071|0.8353837409999999|1|-0.067475189|-0.080077573|0.6160012029999999|0.024569649|-48.57709197|17.68831053|0.133423541|-41.50359456|78.22334636|0.66168729|-1.60155147|-34.9718749|75.5139152|-21.75466672|3079.4894480000003|623.8702703|-1152.997336|-15.66173379|0.33831271|16.03849168|0.8592469290000001|6882.45|243.5598613|-830.0718911|32.87756477|0.024813755|1742.5109329999998|731.8178649|17.86404838|0.0|1.0|1.0|1.0|1.0|0.08|27.0|3.9|4.18|109.38|1.08|1.0|128.77|1.0|6.0|6.0|-6.96|0.0|0.0|0.0|-4.62|1.39e-05|0.00618|2.4e-05|2.9|0.0|5.269999999999997e-10|2.35e-07|-0.07399|4.79|3.6741|-1460.602657|-1460.571156|337.45|0.5079|-1460.324494|0.0694|-0.22807|0.03150011|-1460.38772|9.04|153.0|6.8153
12av_a36|0|0|7.412764017000001|2|2|1.297042752|0.0|0.049150854|5.351858133|-0.081537769|2|-0.605432791|-0.00233752|10.96037173|-0.039627578|1|-0.000472698|0.1168328169999999|-0.213993335|-0.507136551|1|0.8076780109999999|-0.067408377|0.8571025990000001|0|-0.082283524|-0.105593135|0.277834652|0.021666882|-57.31621925|15.09249582|0.247552267|-51.2347934|124.9387725|0.671916917|-2.006269572|-39.92474833|91.5101903|-24.51766365|3011.024457|524.1323793|-1397.506828|-17.07826447|0.328083083|17.64042914|0.965363947|6460.1184140000005|228.5327731|-973.4610746|36.48912989|0.025779468|2079.880404|757.7532208|17.95719936|0.0|0.0|1.0|0.0|3.0|0.17|17.0|2.38|1.65|98.3|1.49|1.0|138.06|1.0|7.0|5.0|-7.66|0.0|0.0|0.0|-3.64|0.000292|128.0|0.000227|1.85|0.0|1.1800000000000001e-07|5.18e-05|-0.05307|4.5|3.4402|-1440.988179|-1440.945099|360.39|0.6698|-1440.67411|0.0027|-0.19429|0.04308001|-1440.738332|6.1075|39.0|7.4089
9a_a40|0|0|7.515889085|0|0|0.604993021|1.865740741|-0.028285975|5.4161004020000005|-0.020455825|0|-0.136162501|0.01310675|10.31197235|-0.1720337089999999|2|0.011966382|0.291102625|0.016958188|-0.449508498|0|0.690568477|-0.2990540869999999|0.749764251|1|-0.060029933|-0.072887601|0.002467659|0.011033601|-29.02567082|5.334966331|0.062399815|-17.0405052|51.49564873|0.868476591|-1.093314022|-14.03449109|39.45618424|-15.54821024|1971.148912|453.3484005|-528.6391483|-7.51786994|0.131523409|13.33684703|0.976056482|3991.317015|63.59419322|-255.607578|17.90285474|0.008714375|608.6970611|323.79254|4.213574358|1.0|0.0|0.0|1.0|0.0|0.06|20.0|4.58|4.43|58.43|3.57|1.0|86.7|1.0|2.0|2.0|-4.85|0.0|1.0|1.0|-5.08|3.24e-06|0.000944|8.33e-06|4.54|0.0|4.02e-07|0.000117|-0.06495|4.07|3.3192|-1217.955997|-1217.9449|373.53|0.4746|-1217.825264|0.3483|-0.20303|0.01109672|-1217.873686|5.09|214.0|6.6696
14b_a3|0|0|6.823286122000001|0|0|0.605016869|0.0|0.143500839|4.727387819|-0.1160619169999999|3|-0.356087317|-0.00603969|10.31162234|-0.102362298|1|-0.004161699|-0.288944272|-0.094863591|-0.575695827|3|0.7809478329999999|-0.170297225|0.848135222|1|-0.090994113|-0.100993354|0.379746504|0.012828558|-44.49789848|6.273415527999999|0.2135234869999999|-24.15156108|82.79166784|0.766915433|-1.312913604|-21.76034149|57.87172082|-17.83445545|2160.565755|384.6023764|-642.0403962|-8.721397057|0.233084567|9.738358819|0.951659927|4803.535505|113.9829058|-313.9702941|23.25478753|0.017348996|837.1723509999999|358.3503513|8.483998032|0.0|1.0|1.0|1.0|1.0|0.06|21.0|4.28|3.71|105.82|1.04|0.0|93.25|1.0|2.0|4.0|-6.42|0.0|0.0|1.0|-3.99|3.54e-05|0.0113|0.000103|2.58|0.0|1.28e-07|4.08e-05|-0.06676|2.22|3.0724|-1327.514377|-1327.4859310000002|403.54|0.2276|-1327.349444|0.2276|-0.19618|0.02844675|-1327.398177|3.8724|0.38|6.4202
1c_a5|0|0|6.605297921|0|0|1.424607938|0.0|-0.268536978|4.59511985|-0.006491037|2|-0.085301064|0.008031558|10.9433337|-0.058823529|1|0.007357977|-0.133677441|0.0578378779999999|-0.20172074|2|0.7595197290000001|-0.109439124|0.821309592|0|-0.068062282|-0.070346332|0.436308619|0.008349498|-34.82350689|4.27195187|0.11368581|-18.41507338|0.0|0.753027268|-1.12554131|-17.81716094|43.86175561|-14.3968489|2105.8969850000003|453.4753671|-575.8739559999999|-7.366029352999999|0.246972732|11.580409800000002|0.909902834|4387.398857|126.3615674|-294.64117410000006|19.11862892|0.0153811389999999|764.7451566000001|409.0289917|7.869633359|1.0|1.0|1.0|1.0|1.0|0.05|23.0|4.99|4.51|54.46|2.13|0.0|95.45|1.0|3.0|3.0|-5.77|0.0|1.0|1.0|-4.45|5.5700000000000005e-05|0.0174|3.5600000000000005e-05|3.43|0.0|3.87e-09|1.21e-06|-0.03965|3.17|4.5088|-990.6223073|-990.5931502|274.99|271.0|-990.467026|0.1076|-0.22684|0.029157178|-990.516371|2.6801|3981.0|5.4
19f_a38|0|0|7.412764017000001|2|2|1.297044434|0.0|-0.036714749|5.351858133|-0.084341564|2|-0.4228801179999999|-0.002526241|10.96083376|-0.054832432|1|-0.000673716|-0.017421394|-0.217394466|-0.4288343429999999|1|0.819222745|-0.094149094|0.8741648479999999|0|-0.085318318|-0.111307609|0.488059925|0.02107583|-54.50401599|13.4639011|0.249124013|-45.42524686|12.14075726|0.734437553|-1.892229356|-34.81887413|84.35196967|-24.1763087|2776.145209|479.6831205|-1208.815435|-15.44458393|0.265562447|11.28936331|0.8313685409999999|6115.273372|169.6496169|-772.2291966|32.91812709|0.020733452|1645.906354|595.8790650000001|13.24517938|1.0|1.0|1.0|1.0|3.0|0.14|17.0|3.13|2.55|81.23|2.4|1.0|125.69|1.0|5.0|4.0|-6.77|0.0|0.0|1.0|-4.17|7.209999999999999e-05|29.0|6.77e-05|2.78|0.0|1.4e-07|5.610000000000001e-05|-0.05735|3.41|3.4422|-1332.190216|-1332.160846|360.19|0.3205|-1331.945195|0.0019|-0.20104|0.02936908|-1332.004601|7.1655|73.0|7.1397
11d_a5|0|0|6.605297921|0|0|1.388848584|0.0|-0.245058546|4.59511985|0.001099755|2|-0.185566552|0.008307337|10.94877952|0.01948342|1|0.008809179|-0.202307745|-0.200646773|-0.22897714|2|0.783891527|0.036918829|0.831190148|0|-0.063028408|-0.0847408619999999|0.359644732|0.012828514|-40.04753555|8.151092424|0.12909714|-34.21147402|0.0|0.712305422|-1.525335513|-25.44574968|65.35645739|-18.63809379|2540.78984|553.3617954|-969.1808771|-11.84243331|0.287694578|17.62784804|0.976150552|5283.02167|182.7978704|-615.8065323|26.16587381|0.018119737|1360.625438|631.9206508|11.51307533|1.0|1.0|1.0|1.0|1.0|0.17|23.0|4.41|4.14|66.93|1.42|1.0|114.29|1.0|7.0|5.0|-6.47|0.0|1.0|1.0|-4.29|7.2e-05|0.0278|5.14e-05|3.07|0.0|2.31e-09|8.909999999999999e-07|-0.03767|2.59|4107.0|-1239.127458|-1239.093739|301.89|507.0|-1238.855022|0.2068|-0.20529|0.03371838|-1238.914819|3.7008|15.0|7.8239
12x_a36|0|0|7.412764017000001|2|2|0.629399587|0.0|-0.058295476|5.351858133|-0.046532211|2|-0.40650598|0.00285431|10.33556641|-0.023932402|1|0.003710345|0.038200407|-0.133106642|-0.4331246039999999|1|0.828393514|-0.041914045|0.8792981679999999|0|-0.0737521679999999|-0.104368092|0.3403819629999999|0.017625524|-49.60929169|11.85578416|0.163597165|-47.22198284|0.8295471390000001|0.7768535409999999|-1.982993755|-33.36962015|81.1499815|-24.70107324|2884.428214|562.6051882|-1333.8579550000002|-16.61514211|0.223146459|16.20591229|0.847720832|6193.10485|150.09915149999998|-897.2176739|31.79630645|0.016274369|1717.000548|725.9470896|10.94693123|1.0|0.0|1.0|1.0|2.0|0.17|17.0|3.33|2.61|94.5|2.51|1.0|135.47|1.0|6.0|4.0|-6.64|0.0|0.0|0.0|-4.51|1.4300000000000002e-05|0.0061|3.09e-05|3.19|0.0|8.95e-08|3.83e-05|-0.05311|3.37|3.7364|-1670.452834|-1670.419519|331.83|0.3901|-1670.182026|0.0199|-0.2048199999999999|0.03331471|-1670.244307|7.2812|7.0|8.1549
14l_a23|1|1|7.423568444|0|0|1.1979636809999998|3.402752757|0.060717916|5.351858133|-0.026530366|2|-0.288615723|0.01269616|10.313217800000002|-0.061788679|2|0.01180744|0.07815878|-0.136106024|-0.448622017|2|0.778602826|-0.1010279259999999|0.836852328|1|-0.053549434|-0.078204688|0.215920645|0.018669073|-35.3275485|12.31633167|0.078732333|-34.03690099|81.90812552|0.7896261940000001|-1.642298442|-23.306234600000003|61.54673359|-21.66909079|2879.181064|607.777253|-1083.45454|-14.29549842|0.210373806|15.78926563|0.972085426|6444.7098240000005|138.7874759|-714.7749208|27.44221375|0.01508774|1372.110688|666.0036144999999|9.953660282|0.0|0.0|1.0|1.0|1.0|0.09|26.0|3.88|4.33|105.02|3.24|2.0|125.25|1.0|5.0|4.0|-6.1|0.0|0.0|0.0|-5.25|1.43e-06|0.000608|5.61e-06|3.94|0.0|1.65e-08|7.03e-06|-0.07191|3.79|3.6274|-1669.2363289999998|-1669.224647|341.8|0.4239|-1668.983787|0.4239|-0.2183|0.01168219|-1669.04569|8.2422|7.0|8.1798
12v_a36|0|0|7.412764017000001|2|2|1.297043692|0.0|-0.077763989|5.351858133|-0.04314418|2|-0.487854327|0.00127667|10.96020642|-0.023932402|1|0.003077071|0.123026459|-0.239932418|-0.401336708|1|0.828393514|-0.041914045|0.8792981679999999|0|-0.078158778|-0.105200486|0.334379501|0.027145269|-51.4172081|17.85767346|0.197708661|-45.52806671|0.462992841|0.6276553979999999|-1.788408258|-33.82511043|88.07013157|-21.78731129|2846.057239|527.7920397|-1176.51481|-14.33290989|0.372344602|15.71271745|0.8580426609999999|6065.593390999999|244.9490697|-773.9771341000001|34.71221847|0.02867403|1874.459798|679.7230552999999|18.86337805|1.0|0.0|1.0|0.0|2.0|0.17|17.0|2.77|1.89|78.43|1.72|1.0|130.24|1.0|6.0|5.0|-6.93|0.0|0.0|0.0|-4.07|0.000113|0.0464|8.499999999999999e-05|2.65|0.0|2.03e-07|8.340000000000001e-05|-0.05219|2.65|3.7035|-1347.475543|-1347.442792|334.77|0.4247|-1347.2000369999998|0.0223|-0.20404|0.03275089|-1347.260743|7.9237|14.0|7.8539
14t_a23|1|1|7.423568444|0|0|1.197962538|3.410065804|0.04919958|5.351858133|-0.024472753|2|-0.290708696|0.01269616|10.31321779|-0.093434862|2|0.01180744|0.134446672|-0.136106024|-0.4515027279999999|2|0.7629258809999999|-0.152771194|0.820002545|1|-0.0553915009999999|-0.079253435|0.361071229|0.017433037|-36.09926385|11.36130649|0.079043164|-33.66111722|42.20767549|0.799945841|-1.6643221380000002|-23.52629623|61.0040156|-21.69314909|2878.4071670000003|600.1979272000001|-1084.657455|-14.13766923|0.2000541589999999|14.13931199|0.872595673|6523.656379|130.3775455|-706.8834616|27.11827225|0.014352462|1355.9136119999998|666.0036144999999|9.353660614|0.0|0.0|1.0|1.0|1.0|0.09|26.0|3.88|4.33|105.02|3.24|2.0|125.25|1.0|5.0|4.0|-6.1|0.0|0.0|0.0|-5.25|1.43e-06|0.000608|5.61e-06|3.94|0.0|1.65e-08|7.03e-06|-0.06666|3.79|3.2060000000000004|-1669.240512|-1669.21916|386.72|0.2061|-1668.980578|0.0003|-0.22291|0.02135191|-1669.040656|8.3062|4.0|8.3979
13d_a6|0|0|7.412764017000001|1|1|1.424214188|0.0|-0.045686501|5.351858133|-0.0122495089999999|1|-0.607917822|-0.003346018|10.95129636|-0.10528143|1|-0.000899678|0.126028544|-0.174259072|-0.49314765|1|0.786837131|-0.187174391|0.841971795|0|-0.092581323|-0.110731261|0.19992155|0.030793771|-63.04181168|20.96853949|0.21137879|-51.34295409|564.780402|0.769432845|-2.103893962|-42.92734103|88.02705449|-27.03045032|2882.382522|536.999346|-1432.613867|-18.40596467|0.230567155|15.47559904|0.703203572|6185.117192000001|157.0011174|-975.5161277|35.13035671|0.018542644|1861.908905|692.8471883999999|12.62632467|1.0|1.0|1.0|1.0|2.0|0.16|23.0|5.38|4.57|95.85|1.5|2.0|121.6|1.0|6.0|5.0|-5.88|0.0|0.0|1.0|-5.27|1.11e-06|0.000471|5.42e-06|4.23|0.0|3.96e-10|1.68e-07|-0.05252|4.5|3.6298|-1389.403308|-1389.374844|341.57|0.7905|-1389.125098|0.2513|-0.20146|0.02846332|-1389.188211|14.0012|0.36|6.4437
4d_a46|0|0|7.825245291|1|1|1.134637067|2.146507937|-0.1397563859999999|5.587248657999999|-0.017469934|2|-0.085744171|0.0116902869999999|10.96333164|-0.076521434|1|0.010756749|-0.206000242|-0.1271933999999999|-0.240143042|2|0.764741337|-0.103199079|0.8075680409999999|0|-0.056384895|-0.070772596|0.290035518|0.008652238|-30.95621863|4.750218646|0.063942042|-21.33218735|74.62074724|0.813427965|-1.132361533|-16.99546444|43.60839351|-13.51488667|2181.291783|513.9109507000001|-621.6847867|-7.419891252999999|0.186572035|10.30138878|0.7893441379999999|4993.774007|102.4310631|-341.3149976|16.6147308|0.0086574759999999|764.2776167999999|509.0572545|4.753094337|1.0|0.0|1.0|1.0|0.0|0.35|17.0|4.81|5.11|43.6|2.84|2.0|101.75|1.0|2.0|3.0|-5.4|0.0|1.0|1.0|-5.11|1.18e-05|0.00416|7.8e-06|4.3|0.0|3.88e-08|1.3699999999999998e-05|-0.0396399999999999|4.18|4.4265|-1453.840712|-1453.817782|280.09|0.1313|-1453.635434|0.1313|-0.22603|0.02292966|-1453.688943|3.7104|517.0|6.2865
8f_a8|0|0|7.05012252|0|0|1.394802091|1.241306689|0.024051247|4.844187086|-0.249095464|0|-0.485102985|-0.007796225|10.94343488|0.007079485|1|-0.007036544|0.152294451|0.254819201|-0.5373378529999999|0|0.6971223040000001|0.010682683|0.751162751|0|-0.122135295|-0.1064257719999999|0.308621017|0.013566221|-71.22071405|7.91086576|0.403186031|-36.18904175|67.99102163|0.90577048|-2.128515439|-41.53091131|67.4402386|-28.20910228|2622.044457|348.0199311|-1241.2005|-16.44956443|0.09422952|13.81994609|0.8416059290000001|5948.547713|54.94802877|-723.7808349999999|31.14376424|0.009226445|1370.325626|485.8626377000001|5.380213594|0.0|0.0|0.0|0.0|2.0|0.0|23.0|4.69|4.72|80.88|4.11|2.0|105.27|1.0|4.0|4.0|-5.98|0.0|0.0|0.0|-5.0|6.11e-06|0.0023899999999999|1.01e-05|3.82|0.0|1.13e-08|4.43e-06|-0.0675299999999999|7.71|3.4876|-1361.658484|-1361.626748|355.5|0.3188|-1361.455053|0.1659|-0.21285|0.03173623|-1361.510739|7.8014|22.76|4.6428
